Unnamed: 0,exp,job_id,ts,cabinet,node,device,uuid,warmup,kern_min_start,kern_max_start,num_kerns,kern_sum,train_time,mean_iter_dur,perf_s,perf,min_iter_dur,max_iter_dur,mean_freq,freq,min_freq,max_freq,mean_memfreq,memfreq,min_memfreq,max_memfreq,mean_temp,temp,min_temp,max_temp,mean_pwr,pwr,min_pwr,max_pwr
18,bert,101143,1652908506,c004,8,3,c004-8-3,FALSE,29.441127,164.300068,1,6.630993,88.85465497802943Total,0.31145593,0.242946303,242.946303,0.23156764,6.896941747,1493.507172,1530,1312,1530,877,877,877,877,54.48104508,55,41,61,160.7891209,180.691,64.542,282.226
16,bert,101142,1652908506,c004,8,2,c004-8-2,FALSE,29.418059,164.286095,1,6.618624,88.85465497802943Total,0.31399223,0.242154934,242.154934,0.224837794,6.88854966,1496.32716,1530,1312,1530,877,877,877,877,48.10694087,49,36,54,158.6139558,160.723,63.564,277.368
12,bert,101140,1652908506,c004,8,0,c004-8-0,FALSE,29.435175,164.285142,2,6.138177,88.85465497802943Total,0.314313599,0.242349906,242.349906,0.205954355,6.894630392,1515.529058,1530,1312,1530,877,877,877,877,48.22706767,49,35,55,159.4113148,157.8,64.989,276.82
24,bert,103163,1652909492,c004,8,0,c004-8-0,FALSE,29.477769,169.102748,1,3.646387,94.32664769,0.336582555,0.242355166,242.355166,0.204911716,8.645995537,1512.205545,1530,1312,1530,877,877,877,877,47.29636711,48,35,54,155.7135765,137.877,64.989,272.942
21,bert,103166,1652909492,c004,8,3,c004-8-3,FALSE,29.480249,169.106297,1,8.434723,94.32664769,0.336421954,0.242485292,242.485292,0.234680185,8.649329372,1501.522478,1530,1312,1530,877,877,877,877,54.37912088,55,40,61,160.5202164,181.536,64.053,280.214
17,bert,103164,1652909492,c004,8,1,c004-8-1,FALSE,29.468151,169.102563,1,8.43873,94.32664769,0.33650186,0.242274745,242.274745,0.234064567,8.652793609,1499.298714,1530,1312,1530,877,877,877,877,51.98615232,53,39,58,153.0194619,166.105,63.969,267.74
43,bert,103165,1652909492,c004,8,2,c004-8-2,FALSE,29.470547,169.103194,1,8.435928,94.32664769,0.336357151,0.241739742,241.739742,0.229598725,8.662934132,1499.092702,1530,1312,1530,877,877,877,877,47.81025136,48,36,54,156.4498871,151.856,64.053,277.671
32,bert,105542,1652910492,c004,8,1,c004-8-1,FALSE,29.581696,162.614043,1,6.600365,89.52074783,0.317151613,0.248583913,248.583913,0.235384177,6.812820707,1497.835233,1530,1312,1530,877,877,877,877,52.41243523,53,39,58,157.4344751,174.5595,64.458,267.609
10,bert,105541,1652910492,c004,8,0,c004-8-0,FALSE,29.586928,162.607962,2,5.715424,89.52074783,0.317385962,0.247796203,247.796203,0.215861013,6.81307873,1515.328629,1530,1312,1530,877,877,877,877,47.72631048,49,35,54,159.7154597,162.0775,64.989,274.215
38,bert,105543,1652910492,c004,8,2,c004-8-2,FALSE,29.570809,162.613535,1,6.600135,89.52074783,0.317159766,0.247358128,247.358128,0.213447003,6.818893665,1492.186747,1530,1312,1530,877,877,877,877,47.97739829,49,36,53,156.4751251,160.828,63.564,274.149
14,bert,105544,1652910492,c004,8,3,c004-8-3,FALSE,29.583111,162.617981,1,6.59223,89.52074783,0.317203672,0.248416007,248.416007,0.236773426,6.810428276,1493.976578,1530,1312,1530,877,877,877,877,54.7447784,56,41,61,160.987435,184.953,64.053,275.425
37,bert,108009,1652911480,c004,8,2,c004-8-2,FALSE,29.475323,166.744699,1,11.544066,93.7403543,0.330966894,0.244242666,244.242666,0.226471668,11.76179419,1495.128155,1530,1312,1530,877,877,877,877,48.00728155,49,36,54,154.6945369,149.083,63.564,278.642
3,bert,108007,1652911480,c004,8,0,c004-8-0,FALSE,29.473932,166.7447,1,3.566831,93.7403543,0.334349423,0.244388596,244.388596,0.218445356,11.76395247,1505.014706,1530,1312,1530,877,877,877,877,47.56813725,48,35,54,156.7457784,158.184,64.989,270.339
27,bert,108010,1652911480,c004,8,3,c004-8-3,FALSE,29.499123,166.744809,1,11.541648,93.7403543,0.334128906,0.243740913,243.740913,0.232227324,11.76245782,1497.288386,1530,1312,1530,877,877,877,877,54.79872047,56,41,61,158.7359685,177.769,64.542,280.283
4,bert,108008,1652911480,c004,8,1,c004-8-1,FALSE,29.454052,166.748404,1,11.54797,93.7403543,0.334132811,0.244190671,244.190671,0.232848567,11.76955381,1498.569733,1530,1312,1530,877,877,877,877,52.27286209,53,39,58,153.6636787,173.53,63.969,265.845
13,bert,110353,1652912489,c004,8,0,c004-8-0,TRUE,29.685265,146.087889,1,3.310174,93.55582294,0.333952559,0.244609853,244.609853,0.206606632,10.05507455,1512.702989,1530,1312,1530,877,877,877,877,47.6219865,48,36,54,156.6041986,152.88,67.432,271.182
2,bert,110354,1652912489,c004,8,1,c004-8-1,TRUE,29.66736,146.091736,1,9.843103,93.55582294,0.33369153,0.244227929,244.227929,0.232343023,10.06256471,1502.175074,1530,1312,1530,877,877,877,877,52.45225136,53,40,59,153.550855,172.072,66.943,262.449
25,bert,110356,1652912489,c004,8,3,c004-8-3,TRUE,29.709788,146.093216,1,9.846522,93.55582294,0.333687941,0.24388517,243.88517,0.234032948,10.05862324,1492.068834,1530,1312,1530,877,877,877,877,54.21500239,55,40,61,155.3437248,168.626,64.542,282.112
42,bert,110355,1652912489,c004,8,2,c004-8-2,TRUE,29.6851,146.087851,1,9.847205,93.55582294,0.333662518,0.244068743,244.068743,0.22561418,10.05505203,1500.996059,1530,1312,1530,877,877,877,877,47.89310345,48,37,54,155.9886488,145.964,65.52,278.642
39,bert,112748,1652913488,c004,8,2,c004-8-2,FALSE,29.934874,156.759358,1,9.494416,89.59290196,0.31758469,0.244560474,244.560474,0.23201088,9.725196409,1494.955056,1530,1312,1530,877,877,877,877,47.98824732,49,36,54,158.9667818,165.702,63.564,277.368
30,bert,112746,1652913488,c004,8,0,c004-8-0,FALSE,29.944773,156.766287,1,3.651365,89.59290196,0.317663631,0.244637561,244.637561,0.211325903,9.719573472,1509.412115,1530,1312,1530,877,877,877,877,47.58511166,48,34,54,158.3351717,154.391,64.989,273.607
31,bert,112749,1652913488,c004,8,3,c004-8-3,FALSE,29.945177,156.759241,1,9.497046,89.59290196,0.317448553,0.245087003,245.087003,0.233510189,9.71943151,1496.945473,1530,1312,1530,877,877,877,877,54.32442159,55,40,61,161.4185949,183.493,64.542,284.953
34,bert,112747,1652913488,c004,8,1,c004-8-1,FALSE,29.933893,156.759806,1,9.488653,89.59290196,0.317426453,0.244597249,244.597249,0.231964984,9.721876071,1497.050463,1530,1312,1530,877,877,877,877,52.40525232,53,39,58,156.6980324,179.547,64.946,265.01
44,bert,115163,1652914467,c004,8,3,c004-8-3,FALSE,29.569747,171.844377,2,10.449602,95.42565317,0.34059289,0.240180106,240.180106,0.229196275,7.870907752,1498.133591,1530,1312,1530,877,877,877,877,54.24286405,55,40,61,156.44262,167.8395,64.053,278.458
9,bert,115160,1652914467,c004,8,0,c004-8-0,FALSE,29.569555,171.841154,1,3.738692,95.42565317,0.337881353,0.239816227,239.816227,0.20430034,7.864327851,1514.077369,1530,1312,1530,877,877,877,877,47.41005803,48,35,54,156.374442,150.202,64.989,273.607
26,bert,115162,1652914467,c004,8,2,c004-8-2,FALSE,29.568954,171.840385,2,10.444862,95.42565317,0.340558383,0.240428063,240.428063,0.212360686,7.866871945,1499.812929,1530,1312,1530,877,877,877,877,47.7966683,48,36,54,156.056461,144.65,64.5,278.34
23,bert,115161,1652914467,c004,8,1,c004-8-1,FALSE,29.553058,171.841454,2,10.425019,95.42565317,0.340629741,0.240271695,240.271695,0.229061954,7.857229488,1500.078431,1530,1312,1530,877,877,877,877,52.10539216,53,39,58,153.7355289,167.697,64.946,275.851
0,bert,117194,1652915450,c004,8,0,c004-8-0,FALSE,29.863909,175.964854,1,3.620121,105.4497869,0.380776164,0.241534752,241.534752,0.216318689,9.86453265,1499.05924,1530,1312,1530,877,877,877,877,46.92392747,47,34,54,149.1422141,125.333,64.989,272.152
29,bert,117196,1652915450,c004,8,2,c004-8-2,FALSE,29.86544,175.964435,2,11.851668,105.4497869,0.380593258,0.241554135,241.554135,0.224266249,9.86594817,1522.776119,1530,1312,1530,877,877,877,877,47.65920746,48,36,53,154.638637,136.0175,63.564,275.121
22,bert,117197,1652915450,c004,8,3,c004-8-3,FALSE,29.888974,175.966449,2,11.85113,105.4497869,0.380617389,0.241791895,241.791895,0.232858708,9.872260952,1510.639665,1530,1312,1530,877,877,877,877,54.20614239,54,40,61,155.27141,164.835,64.542,278.642
5,bert,117195,1652915450,c004,8,1,c004-8-1,FALSE,29.845163,175.967247,2,11.850189,105.4497869,0.380633308,0.241331117,241.331117,0.233505329,9.865061475,1523.336996,1530,1312,1530,877,877,877,877,51.83921209,52,39,58,150.6009647,154.776,63.969,266.33
15,bert,119564,1652916434,c004,8,3,c004-8-3,FALSE,29.676617,149.463035,1,6.377437,89.36772477,0.305348937,0.239846049,239.846049,0.230566337,6.602697695,1492.436923,1530,1312,1530,877,877,877,877,54.33641026,55,40,61,160.8579903,181.546,64.542,287.38
11,bert,119563,1652916434,c004,8,2,c004-8-2,FALSE,29.664921,149.468335,1,6.37634,89.36772477,0.311069763,0.240059951,240.059951,0.205879374,6.603080774,1495.365031,1530,1312,1530,877,877,877,877,47.7812979,49,35,54,157.8130399,155.263,63.564,281.555
36,bert,119562,1652916434,c004,8,1,c004-8-1,FALSE,29.659469,149.467344,1,6.383716,89.36772477,0.310124615,0.240152945,240.152945,0.229890452,6.604065675,1496.635802,1530,1312,1530,877,877,877,877,52.04012346,53,39,58,156.4000494,176.563,63.969,269.111
47,bert,119561,1652916434,c004,8,0,c004-8-0,FALSE,29.693462,149.480816,1,4.974778,89.36772477,0.311119549,0.239888802,239.888802,0.211439531,6.60190789,1516.216867,1530,1312,1530,877,877,877,877,47.43043697,48,34,54,158.7863054,162.564,64.989,273.55
46,bert,122038,1652917411,c004,8,1,c004-8-1,FALSE,29.578546,147.009769,1,5.82401,89.44506554,0.315137908,0.239357772,239.357772,0.234023191,6.054638648,1497.968685,1530,1312,1530,877,877,877,877,52.36762402,53,39,59,156.7122266,178.877,64.946,262.898
41,bert,122037,1652917411,c004,8,0,c004-8-0,FALSE,29.593805,147.009783,1,4.01354,89.44506554,0.315294807,0.239049777,239.049777,0.213700609,6.053726257,1517.627102,1530,1312,1530,877,877,877,877,47.69025235,48,35,54,159.0440698,151.668,64.989,277.607
8,bert,122039,1652917411,c004,8,2,c004-8-2,FALSE,29.586328,147.014102,1,5.826132,89.44506554,0.315136949,0.239382332,239.382332,0.22597846,6.052893902,1490.225324,1530,1312,1530,877,877,877,877,48.04287139,49,36,54,156.0281162,156.3905,64.5,279.797
1,bert,122040,1652917411,c004,8,3,c004-8-3,FALSE,29.594151,147.009829,1,5.828297,89.44506554,0.315246599,0.23933879,239.33879,0.232580907,6.058329446,1495.927403,1530,1312,1530,877,877,877,877,54.9140665,56,40,62,160.7621878,178.1975,64.053,280.769
0,bert,109447,1652892033,c003,2,1,c003-2-1,TRUE,36.470212,161.435091,2,8.914479,96.44470652,0.344793058,0.246732831,246.732831,0.235974915,6.879333469,1499.067502,1530,1312,1530,877,877,877,877,44.94503375,46,32,51,148.3454243,162.6565,65.197,255.968
4,bert,109449,1652892033,c003,2,3,c003-2-3,TRUE,36.470532,161.429983,2,8.901852,96.44470652,0.344760241,0.24670255,246.70255,0.233402795,6.878288733,1497.941515,1530,1312,1530,877,877,877,877,42.52492809,43,31,48,146.6109353,158.67,65.197,260.832
3,bert,109448,1652892033,c003,2,2,c003-2-2,TRUE,36.452608,161.42994,2,8.917212,96.44470652,0.344724776,0.246129066,246.129066,0.23006616,6.885513348,1496.332705,1530,1312,1530,877,877,877,877,37.73845429,38,27,43,141.3036084,124.9685,61.16,258.108
11,bert,109446,1652892033,c003,2,0,c003-2-0,TRUE,36.470647,161.430205,1,3.085234,96.44470652,0.33618432,0.246274452,246.274452,0.210577619,6.875891383,1515.393657,1530,1312,1530,877,877,877,877,42.95337995,43,30,50,153.9711497,141.154,66.175,279.131
21,bert,111844,1652893016,c003,2,1,c003-2-1,FALSE,37.47232,139.791826,1,9.156558,88.11521951,0.311312953,0.242449665,242.449665,0.233290476,9.380585012,1494.208893,1530,1312,1530,877,877,877,877,44.88980859,46,32,51,153.1001702,174.597,65.197,260.803
17,bert,111845,1652893016,c003,2,2,c003-2-2,FALSE,37.470637,139.791926,1,9.160099,88.11521951,0.311309889,0.242709522,242.709522,0.226017805,9.387301069,1491.975485,1530,1312,1530,877,877,877,877,37.7308478,38,27,43,146.5245138,147.767,61.16,255.041
7,bert,111843,1652893016,c003,2,0,c003-2-0,FALSE,37.480635,139.791716,1,3.305332,88.11521951,0.311592286,0.24250136,242.50136,0.221917011,9.381013017,1509.076613,1530,1312,1530,877,877,877,877,42.87291982,43,29,51,158.9997993,155.306,66.175,276.519
10,bert,111846,1652893016,c003,2,3,c003-2-3,FALSE,37.480276,139.902723,1,9.155977,88.11521951,0.311746763,0.242557778,242.557778,0.232700696,9.377336725,1490.937945,1530,1312,1530,877,877,877,877,42.23206107,43,30,48,149.2742097,172.273,64.75,259.397
13,bert,113919,1652893985,c003,2,1,c003-2-1,FALSE,37.481358,140.700804,1,8.061449,92.5966241,0.328259608,0.243200772,243.200772,0.228713676,8.270711387,1496.14639,1530,1312,1530,877,877,877,877,44.72601385,46,32,51,149.1738689,166.312,64.218,261.805
2,bert,113920,1652893985,c003,2,2,c003-2-2,FALSE,37.490811,140.700525,1,8.066188,92.5966241,0.32808862,0.243020822,243.020822,0.228335765,8.276386286,1499.025304,1530,1312,1530,877,877,877,877,37.76794742,38,26,43,146.3136835,146.108,60.631,255.826
23,bert,113918,1652893985,c003,2,0,c003-2-0,FALSE,37.489922,140.700483,1,3.599288,92.5966241,0.328273982,0.243246252,243.246252,0.209660426,8.273422242,1511.865818,1530,1312,1530,877,877,877,877,42.67596672,43,29,51,157.1904258,146.522,66.175,278.342
8,bert,113921,1652893985,c003,2,3,c003-2-3,FALSE,37.513539,140.704504,1,8.066285,92.5966241,0.328128097,0.243354744,243.354744,0.229543603,8.276295184,1501.938588,1530,1312,1530,877,877,877,877,42.28271984,43,30,48,151.4874647,170.622,64.75,260.346
12,bert,116241,1652894942,c003,2,3,c003-2-3,FALSE,36.616302,153.437997,1,6.601942,93.56277152,0.325603238,0.239091865,239.091865,0.230467712,6.809364269,1494.516569,1530,1312,1530,877,877,877,877,42.40175524,43,30,48,148.2541911,164.09,64.707,262.149
6,bert,116240,1652894942,c003,2,2,c003-2-2,FALSE,36.600363,153.436224,1,6.605472,93.56277152,0.332052835,0.239601559,239.601559,0.227358965,6.813203873,1494.704854,1530,1312,1530,877,877,877,877,37.60989811,38,27,43,143.2640844,133.799,60.67,256.67
18,bert,116238,1652894942,c003,2,0,c003-2-0,FALSE,36.616401,153.435929,1,3.812191,93.56277152,0.332111167,0.24011274,240.11274,0.207513995,6.808733108,1515.902534,1530,1312,1530,877,877,877,877,42.58187135,43,29,50,157.1147422,153.741,66.175,280.288
1,bert,116239,1652894942,c003,2,1,c003-2-1,FALSE,36.597464,153.4398,1,6.60473,93.56277152,0.332109218,0.239511044,239.511044,0.228867909,6.814189015,1499.249751,1530,1312,1530,877,877,877,877,44.54554505,45,32,50,150.1807103,166.312,64.218,256.286
15,bert,118597,1652895921,c003,2,1,c003-2-1,FALSE,37.068391,152.387376,1,8.405872,102.1966219,0.368193758,0.239092212,239.092212,0.232391412,8.652619702,1504.72973,1530,1312,1530,877,877,877,877,44.42990219,45,31,50,146.2213633,154.92,65.197,256.772
16,bert,118598,1652895921,c003,2,2,c003-2-2,FALSE,37.076989,152.40735,1,8.40274,102.1966219,0.368404023,0.239465797,239.465797,0.231192262,8.620331413,1504.674528,1530,1312,1530,877,877,877,877,37.41104294,38,26,43,142.3744712,126.0275,61.12,253.08
5,bert,118596,1652895921,c003,2,0,c003-2-0,FALSE,37.085311,152.384469,2,5.542799,102.1966219,0.368326165,0.238450287,238.450287,0.212056637,8.620809767,1512.278918,1530,1312,1530,877,877,877,877,42.27599068,43,28,50,153.7518541,135.786,66.175,272.377
9,bert,118599,1652895921,c003,2,3,c003-2-3,FALSE,37.08491,152.386211,1,8.411628,102.1966219,0.368187774,0.238749292,238.749292,0.232384324,8.626961369,1508.145972,1530,1312,1530,877,877,877,877,42.02747513,43,30,48,147.4255604,156.77,64.75,257.935
22,bert,120673,1652896894,c003,2,2,c003-2-2,FALSE,36.41396,153.462967,2,12.017052,93.53888902,0.332091764,0.245027814,245.027814,0.222434764,10.0027289,1495.306122,1530,1312,1530,877,877,877,877,37.5840622,38,27,43,143.1476275,143.377,61.16,255.826
14,bert,120671,1652896894,c003,2,0,c003-2-0,FALSE,36.414307,153.46271,2,6.124255,93.53888902,0.33210718,0.245276704,245.276704,0.20919856,9.999023027,1509.699522,1530,1312,1530,877,877,877,877,42.51841224,43,29,51,154.8728092,143.594,65.686,274.938
19,bert,120674,1652896894,c003,2,3,c003-2-3,FALSE,36.415236,153.464702,2,12.011554,93.53888902,0.327567474,0.244707724,244.707724,0.233349382,9.995690625,1491.886647,1530,1312,1530,877,877,877,877,42.15225744,43,30,48,147.1998857,164.768,64.218,260.372
20,bert,120672,1652896894,c003,2,1,c003-2-1,FALSE,36.397332,153.46651,2,12.006764,93.53888902,0.331851309,0.245219275,245.219275,0.230201366,10.00484021,1500.262,1530,1312,1530,877,877,877,877,44.84442221,46,32,51,151.3109505,166.908,65.197,262.119
4,bert,60491,1652892033,c002,9,0,c002-9-0,TRUE,35.962897,164.415187,3,10.216413,99.4518251689151Total,0.348662964,0.24489051,244.89051,0.214071266,9.409259958,1510.726934,1530,1312,1530,877,877,877,877,42.09785648,43,31,48,157.3689856,135.182,69.068,284.099
5,bert,60492,1652892033,c002,9,1,c002-9-1,TRUE,35.94698,164.415128,2,11.978984,99.4518251689151Total,0.348468374,0.246222667,246.222667,0.233521705,9.408403867,1504.082613,1530,1312,1530,877,877,877,877,51.18164344,52,35,60,159.8523354,172.939,67.041,280.837
6,bert,60494,1652892033,c002,9,3,c002-9-3,TRUE,35.963115,164.419284,1,9.185767,99.4518251689151Total,0.337411341,0.24667729,246.67729,0.23434269,9.414038675,1504.981225,1530,1312,1530,877,877,877,877,50.04249012,51,36,57,160.0108794,179.533,67.58,275.106
20,bert,60493,1652892033,c002,9,2,c002-9-2,TRUE,35.962508,164.415191,2,12.00214,99.4518251689151Total,0.348459434,0.245648122,245.648122,0.232326256,9.408995515,1499.226592,1530,1312,1530,877,877,877,877,44.07631086,45,32,50,152.6142327,135.182,66.545,273.627
16,bert,62902,1652893018,c002,9,1,c002-9-1,FALSE,35.982228,141.646401,1,6.786873,90.85829455,0.321260559,0.244139555,244.139555,0.233205018,6.994882015,1495.782961,1530,1312,1530,877,877,877,877,50.11460446,51,34,59,161.5564894,181.827,67.084,282.623
22,bert,62903,1652893018,c002,9,2,c002-9-2,FALSE,35.992555,141.646183,1,6.786108,90.85829455,0.321235509,0.243664584,243.664584,0.216299957,6.994198718,1495.711246,1530,1312,1530,877,877,877,877,43.74721378,44,31,50,158.4655922,160.257,66.092,279.41
21,bert,62904,1652893018,c002,9,3,c002-9-3,FALSE,36.016058,141.65024,1,6.772583,90.85829455,0.321489037,0.243381465,243.381465,0.235112673,6.988362192,1499.232198,1530,1312,1530,877,877,877,877,49.17483239,50,35,56,162.0923579,184.04,68.572,275.148
10,bert,62901,1652893018,c002,9,0,c002-9-0,FALSE,35.990042,141.646229,1,3.605216,90.85829455,0.321006227,0.243972501,243.972501,0.205812199,6.992811523,1515.796278,1530,1312,1530,877,877,877,877,41.77058824,42,30,48,161.2416289,153.1405,67.58,286.068
12,bert,64965,1652893984,c002,9,1,c002-9-1,FALSE,35.941548,138.916643,1,7.503307,92.46628568,0.325489192,0.24626838,246.26838,0.232563216,7.725249521,1500.737705,1530,1312,1530,877,877,877,877,50.2373142,51,34,59,163.8936479,184.79,68.032,282.439
8,bert,64964,1652893984,c002,9,0,c002-9-0,FALSE,35.960801,138.912176,2,6.256483,92.46628568,0.322934559,0.247221379,247.221379,0.21625594,7.713280779,1513.810176,1530,1312,1530,877,877,877,877,41.69569472,42,29,48,160.1072348,156.107,68.572,285.269
7,bert,64966,1652893984,c002,9,2,c002-9-2,FALSE,35.960332,138.912708,1,7.502099,92.46628568,0.326234237,0.247293967,247.293967,0.225864151,7.721053381,1490.436416,1530,1312,1530,877,877,877,877,43.79046243,44,31,50,153.821025,142.758,66.545,277.389
15,bert,64967,1652893984,c002,9,3,c002-9-3,FALSE,35.960681,138.912145,1,7.504631,92.46628568,0.326243995,0.247241386,247.241386,0.232819774,7.718048272,1495.698712,1530,1312,1530,877,877,877,877,49.12530956,50,35,56,159.43205,179.475,68.12,273.805
1,bert,67280,1652894936,c002,9,0,c002-9-0,FALSE,36.503601,158.686726,2,7.515923,92.35051285,0.319129026,0.245590149,245.590149,0.211073829,7.689356366,1513.184676,1530,1312,1530,877,877,877,877,41.7124632,42,30,48,160.9020564,162.676,68.076,285.084
13,bert,67282,1652894936,c002,9,2,c002-9-2,FALSE,36.496244,158.689006,1,7.475273,92.35051285,0.309946611,0.245322441,245.322441,0.206573108,7.696381417,1495.560081,1530,1312,1530,877,877,877,877,43.88391039,44,31,50,157.0009353,158.332,66.588,278.374
14,bert,67281,1652894936,c002,9,1,c002-9-1,FALSE,36.485909,158.686675,2,9.93535,92.35051285,0.31885606,0.245639897,245.639897,0.234489624,7.691707044,1500.941896,1530,1312,1530,877,877,877,877,50.27879715,51,34,60,163.2812441,184.296,68.032,283.976
0,bert,67283,1652894936,c002,9,3,c002-9-3,FALSE,36.503972,158.690466,2,10.069475,92.35051285,0.318854307,0.245865196,245.865196,0.234136216,7.687090789,1497.57,1530,1312,1530,877,877,877,877,48.9905,50,35,57,159.7672295,182.063,68.12,274.969
17,bert,69635,1652895917,c002,9,3,c002-9-3,FALSE,36.185686,154.795173,1,7.905228,101.4249034,0.36376146,0.24434579,244.34579,0.230747002,8.116066727,1508.124521,1530,1312,1530,877,877,877,877,48.93007663,49,35,56,158.012933,171.186,68.572,276.897
9,bert,69634,1652895917,c002,9,2,c002-9-2,FALSE,36.184352,154.802321,1,7.906256,101.4249034,0.363815743,0.244454027,244.454027,0.207239553,8.115107373,1523.233019,1530,1312,1530,877,877,877,877,43.63507779,44,31,50,154.6488464,142.108,66.092,276.764
2,bert,69632,1652895917,c002,9,0,c002-9-0,FALSE,36.184151,154.795057,2,6.383391,101.4249034,0.363896445,0.244165733,244.165733,0.207440908,8.114321986,1513.857276,1530,1312,1530,877,877,877,877,41.65920746,42,30,48,156.9202657,131.224,68.572,283.792
19,bert,69633,1652895917,c002,9,1,c002-9-1,FALSE,36.16788,154.796817,1,7.891713,101.4249034,0.363762749,0.244047029,244.047029,0.230702328,8.12253654,1501.138504,1530,1312,1530,877,877,877,877,49.9432133,51,34,59,155.4409982,159.3205,68.032,281.878
11,bert,71705,1652896884,c002,9,1,c002-9-1,FALSE,35.834873,162.186116,1,8.675429,94.24820283,0.326395124,0.244711817,244.711817,0.235879254,8.914124884,1500.035857,1530,1312,1530,877,877,877,877,50.28699552,51,34,59,161.1208171,184.55,67.536,277.029
3,bert,71707,1652896884,c002,9,3,c002-9-3,FALSE,35.857868,162.188619,1,8.680607,94.24820283,0.332985101,0.245905291,245.905291,0.234200619,8.903521619,1496.561644,1530,1312,1530,877,877,877,877,49.01515892,49,35,56,158.4190396,173.658,68.572,275.284
18,bert,71706,1652896884,c002,9,2,c002-9-2,FALSE,35.843864,162.182702,1,8.681545,94.24820283,0.332966427,0.245384709,245.384709,0.228814805,8.903992816,1498.376969,1530,1312,1530,877,877,877,877,43.84096504,44,32,50,156.1696883,149.927,66.092,274.927
23,bert,71704,1652896884,c002,9,0,c002-9-0,FALSE,35.85308,162.183139,1,3.600552,94.24820283,0.334848981,0.245134132,245.134132,0.208067815,8.905389052,1511.984526,1530,1312,1530,877,877,877,877,41.8279362,42,30,48,160.789506,154.376,68.572,287.052
4,bert,143391,1652842656,c003,12,1,c003-12-1,TRUE,30.776291,172.200693,1,9.194398,88.26064097415656Iteration,0.310034742,0.241723962,241.723962,0.231181346,9.448164582,1492.560247,1530,1312,1530,877,877,877,877,54.84037075,56,41,61,164.3108558,181.6055,66.455,285.815
20,bert,143393,1652842656,c003,12,3,c003-12-3,TRUE,30.796755,172.204733,1,9.185001,88.26064097415656Iteration,0.309427939,0.241548601,241.548601,0.234169547,9.448223347,1488.916246,1530,1312,1530,877,877,877,877,52.69172553,53,40,59,154.4014337,179.953,64.584,264.601
19,bert,143390,1652842656,c003,12,0,c003-12-0,TRUE,30.797359,172.20094,1,2.892852,88.26064097415656Iteration,0.310075697,0.241505658,241.505658,0.210503561,9.44872573,1508.115268,1530,1312,1530,877,877,877,877,47.47775531,48,36,54,156.9582548,161.072,64.053,272.025
16,bert,143392,1652842656,c003,12,2,c003-12-2,TRUE,30.77728,172.200773,1,9.193866,88.26064097415656Iteration,0.309373556,0.24158172,241.58172,0.230759051,9.449337354,1488.528817,1530,1312,1530,877,877,877,877,46.81790592,47,35,53,150.5575099,157.136,63.117,268.802
1,bert,145866,1652843660,c003,12,1,c003-12-1,FALSE,30.517075,164.872203,1,7.224028,93.81646294,0.331761718,0.240174183,240.174183,0.229468392,7.430000553,1504.132114,1530,1312,1530,877,877,877,877,54.43597561,56,40,61,164.154154,180.94,66.455,283.011
6,bert,145865,1652843660,c003,12,0,c003-12-0,FALSE,30.522175,164.873362,1,3.791067,93.81646294,0.333825086,0.240595476,240.595476,0.210763667,7.433601534,1514.748077,1530,1312,1530,877,877,877,877,47.15769231,48,35,53,153.7646582,142.3555,65.031,277.368
7,bert,145868,1652843660,c003,12,3,c003-12-3,FALSE,30.520818,164.871175,1,7.227644,93.81646294,0.331568883,0.240438587,240.438587,0.229780803,7.434286785,1502.199195,1530,1312,1530,877,877,877,877,52.28205128,53,40,58,154.7653597,170.388,64.584,268.846
9,bert,145867,1652843660,c003,12,2,c003-12-2,FALSE,30.509243,164.867807,1,7.227409,93.81646294,0.331522396,0.240341801,240.341801,0.225705966,7.442579765,1498.3667,1530,1312,1530,877,877,877,877,46.44499504,47,35,52,149.4805396,137.128,62.138,268.316
18,bert,147912,1652844652,c003,12,2,c003-12-2,FALSE,30.527991,159.500675,1,8.625384,91.51279911,0.321995015,0.241565252,241.565252,0.230134907,8.840761274,1499.479675,1530,1312,1530,877,877,877,877,46.61718353,47,35,52,153.4758048,163.265,62.627,269.111
22,bert,147913,1652844652,c003,12,3,c003-12-3,FALSE,30.535408,159.504992,1,8.616661,91.51279911,0.31836775,0.240919749,240.919749,0.2343071,8.867826819,1491.885262,1530,1312,1530,877,877,877,877,52.26544736,53,40,58,152.5599624,170.688,64.542,269.952
13,bert,147911,1652844652,c003,12,1,c003-12-1,FALSE,30.526892,159.500129,1,8.626276,91.51279911,0.321852611,0.24147014,241.47014,0.23211919,8.841088195,1499.946939,1530,1312,1530,877,877,877,877,54.42266462,55,40,61,163.6108923,183.738,65.966,284.765
15,bert,147910,1652844652,c003,12,0,c003-12-0,FALSE,30.535121,159.501056,2,6.500411,91.51279911,0.322032118,0.241119732,241.119732,0.217159423,8.840853491,1511.539448,1530,1312,1530,877,877,877,877,47.0729783,48,35,53,155.0444019,154.249,65.031,272.025
23,bert,150274,1652845635,c003,12,3,c003-12-3,FALSE,30.590957,140.452375,1,6.945668,90.11252925498411Iteration,0.320669936,0.243618804,243.618804,0.233570698,7.189701166,1496.874362,1530,1312,1530,877,877,877,877,51.90955544,53,39,58,155.4659545,176.911,63.648,268.006
