,exp,reps,uuid,cabinet,node,ts,device,kern_min_start,kern_max_start,num_kerns,perf,freq,memfreq,temp,pwr
13,pagerank,1,GPU-604bb5dd-5bd9-085f-ad64-ab212bebd3db,c002,004,1648047568,1,0.778697,64.577468,2000,64069.087894,1530.0,877.0,33.0,79.462
135,pagerank,3,GPU-604bb5dd-5bd9-085f-ad64-ab212bebd3db,c002,004,1648048118,1,0.788535,64.655962,2000,64133.373674,1530.0,877.0,33.0,79.462
98,pagerank,5,GPU-604bb5dd-5bd9-085f-ad64-ab212bebd3db,c002,004,1648048667,1,0.772833,64.633099,2000,64130.694178,1530.0,877.0,34.0,79.462
49,pagerank,4,GPU-604bb5dd-5bd9-085f-ad64-ab212bebd3db,c002,004,1648048392,1,0.797187,64.67247,2000,64141.888198,1530.0,877.0,34.0,79.462
373,pagerank,4,GPU-64d04160-3fb4-166b-c3f8-a2922625b53e,c008,011,1647875006,0,0.746174,66.615232,2000,66124.599743,1530.0,877.0,43.0,85.601
414,pagerank,2,GPU-64d04160-3fb4-166b-c3f8-a2922625b53e,c008,011,1647874449,0,0.873174,66.70356,2000,66086.61699499999,1530.0,877.0,44.0,85.656
257,pagerank,1,GPU-64d04160-3fb4-166b-c3f8-a2922625b53e,c008,011,1647874170,0,0.848089,66.723939,2000,66151.58813799999,1530.0,877.0,43.0,85.601
312,pagerank,5,GPU-64d04160-3fb4-166b-c3f8-a2922625b53e,c008,011,1647875284,0,0.735756,66.726325,2000,66245.79776799999,1530.0,877.0,44.0,85.601
741,pagerank,3,GPU-64d04160-3fb4-166b-c3f8-a2922625b53e,c008,011,1647874728,0,0.744899,66.585852,2000,66096.40808200001,1530.0,877.0,44.0,85.987
694,pagerank,3,GPU-655f65a9-81f2-722b-9462-0bd6e4f55946,c009,006,1647974331,2,0.84955,66.598096,2000,66020.52844699999,1530.0,877.0,34.0,80.507
78,pagerank,4,GPU-655f65a9-81f2-722b-9462-0bd6e4f55946,c009,006,1647974611,2,0.829664,66.592565,2000,66036.787514,1530.0,877.0,34.0,80.062
387,pagerank,2,GPU-655f65a9-81f2-722b-9462-0bd6e4f55946,c009,006,1647974051,2,0.857682,66.673111,2000,66085.599221,1530.0,877.0,34.0,80.507
713,pagerank,5,GPU-655f65a9-81f2-722b-9462-0bd6e4f55946,c009,006,1647974890,2,0.843168,66.546139,2000,65958.881341,1530.0,877.0,34.0,80.507
348,pagerank,1,GPU-655f65a9-81f2-722b-9462-0bd6e4f55946,c009,006,1647973772,2,0.850893,66.534519,2000,65953.029539,1530.0,877.0,35.0,80.559
650,pagerank,3,GPU-66916eef-06bd-f52c-9648-87ed19923858,c005,005,1647883099,3,0.80073,66.492527,2000,65967.46712799999,1530.0,877.0,34.0,80.113
300,pagerank,1,GPU-66916eef-06bd-f52c-9648-87ed19923858,c005,005,1647882547,3,0.75332,66.527542,2000,66044.90964900001,1530.0,877.0,35.0,80.611
606,pagerank,4,GPU-66916eef-06bd-f52c-9648-87ed19923858,c005,005,1647883375,3,0.768138,66.464172,2000,65966.334929,1530.0,877.0,34.0,80.113
854,pagerank,2,GPU-66916eef-06bd-f52c-9648-87ed19923858,c005,005,1647882823,3,0.756983,66.526388,2000,66044.76831,1530.0,877.0,35.0,80.559
534,pagerank,5,GPU-66916eef-06bd-f52c-9648-87ed19923858,c005,005,1647883652,3,0.767103,66.539919,2000,66049.20597899999,1530.0,877.0,34.0,80.113
156,pagerank,3,GPU-66d4b7cb-2a68-63a6-fe43-9d6bec75a205,c009,005,1647845838,3,0.864845,66.706637,2000,66113.073839,1530.0,877.0,39.0,86.029
513,pagerank,1,GPU-66d4b7cb-2a68-63a6-fe43-9d6bec75a205,c009,005,1647845282,3,0.860562,66.691443,2000,66103.167939,1530.0,877.0,39.0,86.029
659,pagerank,5,GPU-66d4b7cb-2a68-63a6-fe43-9d6bec75a205,c009,005,1647846439,3,0.840471,66.672703,2000,66103.657519,1530.0,877.0,40.0,86.029
86,pagerank,4,GPU-66d4b7cb-2a68-63a6-fe43-9d6bec75a205,c009,005,1647846162,3,0.814131,66.717873,2000,66174.74228600001,1530.0,877.0,39.0,86.029
321,pagerank,2,GPU-66d4b7cb-2a68-63a6-fe43-9d6bec75a205,c009,005,1647845560,3,0.786157,66.70129,2000,66183.855563,1530.0,877.0,40.0,86.526
29,pagerank,3,GPU-670e588a-75a6-727f-8ec5-6d79d645b45c,c003,005,1647889997,0,0.783814,64.70262,2000,64188.0985,1530.0,877.0,25.0,76.766
547,pagerank,2,GPU-670e588a-75a6-727f-8ec5-6d79d645b45c,c003,005,1647889562,0,0.793408,64.668265,2000,64125.092783,1530.0,877.0,25.0,76.766
46,pagerank,4,GPU-670e588a-75a6-727f-8ec5-6d79d645b45c,c003,005,1647890279,0,0.826038,64.680038,2000,64115.010872,1530.0,877.0,25.0,76.766
11,pagerank,5,GPU-670e588a-75a6-727f-8ec5-6d79d645b45c,c003,005,1647890559,0,0.823283,64.726244,2000,64153.808106000004,1530.0,877.0,25.0,76.766
496,pagerank,1,GPU-670e588a-75a6-727f-8ec5-6d79d645b45c,c003,005,1647889115,0,0.905874,64.790376,2000,64124.741522,1530.0,877.0,26.0,77.255
360,pagerank,1,GPU-67310618-8960-8a96-f566-2621ceecd44c,c009,006,1647973842,3,0.836353,66.842734,2000,66263.443694,1530.0,877.0,39.0,81.553
55,pagerank,2,GPU-67310618-8960-8a96-f566-2621ceecd44c,c009,006,1647974121,3,0.857541,66.839056,2000,66255.476604,1530.0,877.0,38.0,81.056
794,pagerank,4,GPU-67310618-8960-8a96-f566-2621ceecd44c,c009,006,1647974680,3,0.850072,66.839514,2000,66257.05298099999,1530.0,877.0,38.0,81.056
205,pagerank,5,GPU-67310618-8960-8a96-f566-2621ceecd44c,c009,006,1647974960,3,0.845823,66.876286,2000,66301.15148599999,1530.0,877.0,38.0,81.056
2,pagerank,3,GPU-67310618-8960-8a96-f566-2621ceecd44c,c009,006,1647974401,3,0.853973,66.85043,2000,66270.207758,1530.0,877.0,38.0,81.056
597,pagerank,2,GPU-67b93d20-4e02-790f-8a48-a9553211d758,c006,008,1648045867,3,0.879779,66.699212,2000,66091.560182,1530.0,877.0,38.0,80.01
806,pagerank,3,GPU-67b93d20-4e02-790f-8a48-a9553211d758,c006,008,1648046146,3,0.805692,66.551179,2000,66001.76188,1530.0,877.0,39.0,80.062
648,pagerank,1,GPU-67b93d20-4e02-790f-8a48-a9553211d758,c006,008,1648045587,3,0.846318,66.685538,2000,66111.19445000001,1530.0,877.0,38.0,80.01
640,pagerank,4,GPU-67b93d20-4e02-790f-8a48-a9553211d758,c006,008,1648046424,3,0.879744,66.65621,2000,66051.354774,1530.0,877.0,39.0,80.062
591,pagerank,5,GPU-67b93d20-4e02-790f-8a48-a9553211d758,c006,008,1648046702,3,0.869755,66.709174,2000,66108.442818,1530.0,877.0,39.0,80.507
671,pagerank,3,GPU-688e8925-b05c-899c-9751-8833cf23844e,c008,002,1648047165,3,0.77678,66.647299,2000,66147.40883900001,1530.0,877.0,33.0,79.564
683,pagerank,5,GPU-688e8925-b05c-899c-9751-8833cf23844e,c008,002,1648047718,3,0.78201,66.713415,2000,66207.04324600002,1530.0,877.0,32.0,79.564
730,pagerank,1,GPU-688e8925-b05c-899c-9751-8833cf23844e,c008,002,1648046611,3,0.781466,66.611626,2000,66104.225317,1530.0,877.0,33.0,80.559
315,pagerank,4,GPU-688e8925-b05c-899c-9751-8833cf23844e,c008,002,1648047441,3,0.802719,66.52047,2000,65994.451764,1530.0,877.0,33.0,80.559
702,pagerank,2,GPU-688e8925-b05c-899c-9751-8833cf23844e,c008,002,1648046887,3,0.768341,66.627347,2000,66127.961438,1530.0,877.0,33.0,79.564
388,pagerank,5,GPU-6a2899c7-35d4-1fce-0c27-a362a3d362a1,c007,003,1648048771,2,0.821205,64.72224,2000,64170.695177999994,1530.0,877.0,27.0,77.128
420,pagerank,1,GPU-6a2899c7-35d4-1fce-0c27-a362a3d362a1,c007,003,1648047668,2,0.839047,64.736206,2000,64158.882342,1530.0,877.0,27.0,77.128
410,pagerank,4,GPU-6a2899c7-35d4-1fce-0c27-a362a3d362a1,c007,003,1648048495,2,0.838736,64.904545,2000,64335.920128,1530.0,877.0,27.0,77.128
277,pagerank,3,GPU-6a2899c7-35d4-1fce-0c27-a362a3d362a1,c007,003,1648048219,2,0.845466,64.838708,2000,64263.456794,1530.0,877.0,27.0,77.128
553,pagerank,2,GPU-6a2899c7-35d4-1fce-0c27-a362a3d362a1,c007,003,1648047944,2,0.831691,64.918313,2000,64355.311751999994,1530.0,877.0,27.0,77.128
234,pagerank,2,GPU-6a7934bd-7e3c-7587-bf09-9fbc708c8b35,c007,004,1648052555,3,0.795215,66.61317,2000,66093.068041,1530.0,877.0,32.0,77.575
157,pagerank,3,GPU-6a7934bd-7e3c-7587-bf09-9fbc708c8b35,c007,004,1648052833,3,0.761129,66.741141,2000,66246.86438099999,1530.0,877.0,32.0,78.643
582,pagerank,5,GPU-6a7934bd-7e3c-7587-bf09-9fbc708c8b35,c007,004,1648053390,3,0.754583,66.691177,2000,66206.056223,1530.0,877.0,32.0,77.795
509,pagerank,1,GPU-6a7934bd-7e3c-7587-bf09-9fbc708c8b35,c007,004,1648052276,3,0.792493,66.730272,2000,66207.98205600001,1530.0,877.0,32.0,77.575
512,pagerank,4,GPU-6a7934bd-7e3c-7587-bf09-9fbc708c8b35,c007,004,1648053111,3,0.768205,66.778178,2000,66281.92672,1530.0,877.0,32.0,77.575
114,pagerank,5,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,010,1647847210,1,0.845915,66.609553,2000,66034.638396,1530.0,877.0,41.0,85.477
305,pagerank,4,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,010,1647846932,1,0.860403,66.601275,2000,66012.575593,1530.0,877.0,41.0,85.477
755,pagerank,2,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,010,1647846372,1,0.848521,66.696355,2000,66116.651716,1530.0,877.0,41.0,85.477
751,pagerank,3,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,010,1647846650,1,0.882365,66.672381,2000,66058.735262,1530.0,877.0,41.0,85.477
178,pagerank,1,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,010,1647846090,1,0.886421,66.652137,2000,66040.015396,1530.0,877.0,41.0,85.477
176,pagerank,3,GPU-6bedc15b-d216-f07f-2a1a-f6bfbebfc968,c007,005,1647877566,1,0.781411,66.647437,2000,66132.65460499999,1530.0,877.0,34.0,77.255
201,pagerank,1,GPU-6bedc15b-d216-f07f-2a1a-f6bfbebfc968,c007,005,1647877009,1,0.795359,66.605232,2000,66085.197505,1530.0,877.0,34.0,77.078
125,pagerank,2,GPU-6bedc15b-d216-f07f-2a1a-f6bfbebfc968,c007,005,1647877287,1,0.901743,66.715958,2000,66087.46463599999,1530.0,877.0,34.0,77.078
185,pagerank,4,GPU-6bedc15b-d216-f07f-2a1a-f6bfbebfc968,c007,005,1647877845,1,0.824152,66.786975,2000,66219.439321,1530.0,877.0,34.0,77.078
688,pagerank,5,GPU-6bedc15b-d216-f07f-2a1a-f6bfbebfc968,c007,005,1647878123,1,0.786576,66.570151,2000,66051.785204,1530.0,877.0,34.0,77.078
631,pagerank,5,GPU-6ca171d1-fbc0-7538-4b60-66e45b9ed457,c007,002,1648047516,0,0.814441,66.603467,2000,66054.261572,1530.0,877.0,28.0,76.531
330,pagerank,3,GPU-6ca171d1-fbc0-7538-4b60-66e45b9ed457,c007,002,1648046961,0,0.801664,66.423105,2000,65892.57672,1530.0,877.0,28.0,76.531
552,pagerank,2,GPU-6ca171d1-fbc0-7538-4b60-66e45b9ed457,c007,002,1648046683,0,0.940246,66.716309,2000,66052.68685200001,1530.0,877.0,28.0,76.531
268,pagerank,1,GPU-6ca171d1-fbc0-7538-4b60-66e45b9ed457,c007,002,1648046405,0,0.961769,66.754203,2000,66062.55133799999,1530.0,877.0,28.0,76.531
284,pagerank,4,GPU-6ca171d1-fbc0-7538-4b60-66e45b9ed457,c007,002,1648047238,0,0.849501,66.614912,2000,66039.79733500001,1530.0,877.0,28.0,76.531
586,pagerank,5,GPU-6de9390a-cab1-012e-5ec2-a91df0425aef,c009,003,1648047735,3,0.862174,66.747056,2000,66155.41811,1530.0,877.0,33.0,78.248
83,pagerank,4,GPU-6de9390a-cab1-012e-5ec2-a91df0425aef,c009,003,1648047456,3,0.902511,66.688749,2000,66064.531132,1530.0,877.0,33.0,78.248
673,pagerank,1,GPU-6de9390a-cab1-012e-5ec2-a91df0425aef,c009,003,1648046615,3,0.8725,66.758398,2000,66154.998389,1530.0,877.0,33.0,78.248
729,pagerank,3,GPU-6de9390a-cab1-012e-5ec2-a91df0425aef,c009,003,1648047175,3,0.863018,66.602157,2000,66004.18838800001,1530.0,877.0,33.0,78.248
651,pagerank,2,GPU-6de9390a-cab1-012e-5ec2-a91df0425aef,c009,003,1648046895,3,0.850546,66.819053,2000,66238.11845099999,1530.0,877.0,33.0,78.248
813,pagerank,5,GPU-7109af8e-02a6-1a83-68f2-46d2fd6a431b,c007,006,1647898919,0,0.711453,66.422658,2000,65967.76420099998,1530.0,877.0,34.0,79.564
466,pagerank,4,GPU-7109af8e-02a6-1a83-68f2-46d2fd6a431b,c007,006,1647898641,0,0.750703,66.433388,2000,65954.93869,1530.0,877.0,34.0,79.564
720,pagerank,1,GPU-7109af8e-02a6-1a83-68f2-46d2fd6a431b,c007,006,1647897794,0,0.827137,66.538163,2000,65980.902284,1530.0,877.0,34.0,79.564
228,pagerank,3,GPU-7109af8e-02a6-1a83-68f2-46d2fd6a431b,c007,006,1647898363,0,0.7729,66.608445,2000,66111.339457,1530.0,877.0,34.0,79.564
328,pagerank,2,GPU-7109af8e-02a6-1a83-68f2-46d2fd6a431b,c007,006,1647898078,0,0.763526,66.501238,2000,66012.85942,1530.0,877.0,34.0,79.564
635,pagerank,2,GPU-73094df6-3891-cedf-e7da-ae3d4afdc3f8,c007,008,1648045663,0,0.908422,66.676591,2000,66034.620547,1530.0,877.0,35.0,81.22
222,pagerank,4,GPU-73094df6-3891-cedf-e7da-ae3d4afdc3f8,c007,008,1648046226,0,0.9237,66.70649,2000,66054.83518200001,1530.0,877.0,35.0,81.282
313,pagerank,1,GPU-73094df6-3891-cedf-e7da-ae3d4afdc3f8,c007,008,1648045378,0,0.972866,66.720487,2000,66020.048394,1530.0,877.0,35.0,81.22
337,pagerank,5,GPU-73094df6-3891-cedf-e7da-ae3d4afdc3f8,c007,008,1648046505,0,0.827052,66.574273,2000,66021.99743,1530.0,877.0,36.0,81.553
442,pagerank,3,GPU-73094df6-3891-cedf-e7da-ae3d4afdc3f8,c007,008,1648045943,0,0.854747,66.575875,2000,65997.97931699999,1530.0,877.0,35.0,81.22
392,pagerank,4,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,c009,012,1647875233,3,0.866667,64.755065,2000,64155.39683899999,1530.0,877.0,43.0,87.961
415,pagerank,3,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,c009,012,1647874955,3,0.892008,64.621495,2000,63989.900341,1530.0,877.0,43.0,88.012
572,pagerank,1,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,c009,012,1647874400,3,0.827297,64.71218,2000,64147.93238,1530.0,877.0,43.0,87.961
402,pagerank,5,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,c009,012,1647875510,3,0.824773,64.705647,2000,64147.194838999996,1530.0,877.0,43.0,88.012
239,pagerank,2,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,c009,012,1647874678,3,0.837924,64.720199,2000,64149.933378,1530.0,877.0,43.0,88.012
745,pagerank,1,GPU-76b7b28b-ba85-737b-083e-2b63b6da7bf3,c008,002,1648046541,2,0.76204,66.604163,2000,66113.102342,1530.0,877.0,31.0,79.118
765,pagerank,5,GPU-76b7b28b-ba85-737b-083e-2b63b6da7bf3,c008,002,1648047648,2,0.779905,66.621426,2000,66107.772248,1530.0,877.0,31.0,79.118
803,pagerank,3,GPU-76b7b28b-ba85-737b-083e-2b63b6da7bf3,c008,002,1648047095,2,0.797207,66.742362,2000,66221.796515,1530.0,877.0,31.0,79.118
119,pagerank,4,GPU-76b7b28b-ba85-737b-083e-2b63b6da7bf3,c008,002,1648047372,2,0.793319,66.489909,2000,65971.573188,1530.0,877.0,31.0,79.118
435,pagerank,2,GPU-76b7b28b-ba85-737b-083e-2b63b6da7bf3,c008,002,1648046818,2,0.77327,66.4961,2000,65998.608724,1530.0,877.0,31.0,79.118
569,pagerank,5,GPU-76c343c9-e897-6a9f-8025-c8050183c1a7,c007,011,1648072113,2,0.930802,66.800083,2000,66137.037859,1530.0,877.0,40.0,81.167
840,pagerank,1,GPU-76c343c9-e897-6a9f-8025-c8050183c1a7,c007,011,1648070992,2,0.910768,66.720724,2000,66079.284515,1530.0,877.0,39.0,80.678
332,pagerank,3,GPU-76c343c9-e897-6a9f-8025-c8050183c1a7,c007,011,1648071553,2,0.929771,66.738907,2000,66076.146177,1530.0,877.0,40.0,80.678
774,pagerank,4,GPU-76c343c9-e897-6a9f-8025-c8050183c1a7,c007,011,1648071833,2,0.946969,66.700964,2000,66023.34872000001,1530.0,877.0,39.0,80.678
271,pagerank,2,GPU-76c343c9-e897-6a9f-8025-c8050183c1a7,c007,011,1648071273,2,0.911625,66.714934,2000,66072.800053,1530.0,877.0,40.0,80.819
510,pagerank,5,GPU-76f8b6a6-e2c2-6433-dfee-018c4afcca5c,c009,005,1647846232,0,0.824979,66.685219,2000,66135.87492599999,1530.0,877.0,33.0,81.553
728,pagerank,3,GPU-76f8b6a6-e2c2-6433-dfee-018c4afcca5c,c009,005,1647845630,0,0.896256,66.687888,2000,66068.15734599999,1530.0,877.0,34.0,81.553
632,pagerank,1,GPU-76f8b6a6-e2c2-6433-dfee-018c4afcca5c,c009,005,1647845073,0,0.938692,66.836812,2000,66168.71201399999,1530.0,877.0,33.0,81.553
209,pagerank,4,GPU-76f8b6a6-e2c2-6433-dfee-018c4afcca5c,c009,005,1647845908,0,0.831839,66.68681,2000,66130.607161,1530.0,877.0,34.0,81.553
339,pagerank,2,GPU-76f8b6a6-e2c2-6433-dfee-018c4afcca5c,c009,005,1647845352,0,0.852748,66.740249,2000,66162.129817,1530.0,877.0,33.0,81.553
571,pagerank,5,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,c006,004,1647890553,0,0.790743,66.543517,2000,66019.454862,1530.0,877.0,30.0,80.01
865,pagerank,2,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,c006,004,1647889558,0,0.779144,66.61324,2000,66103.628854,1530.0,877.0,31.0,80.507
668,pagerank,4,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,c006,004,1647890274,0,0.770479,66.582568,2000,66087.87690599999,1530.0,877.0,30.0,80.01
714,pagerank,1,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,c006,004,1647889114,0,0.865866,66.540665,2000,65920.571864,1530.0,877.0,35.0,82.634
254,pagerank,3,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,c006,004,1647889996,0,0.708862,66.404372,2000,65966.59964500001,1530.0,877.0,30.0,80.01
229,pagerank,3,GPU-780d90ea-d6a2-22f4-eceb-7ac93edca7ef,c004,011,1647929742,1,0.84847,66.800257,2000,66218.71007999999,1530.0,877.0,44.0,80.9735
557,pagerank,1,GPU-780d90ea-d6a2-22f4-eceb-7ac93edca7ef,c004,011,1647929186,1,0.863959,66.740376,2000,66151.400673,1530.0,877.0,43.0,80.952
834,pagerank,4,GPU-780d90ea-d6a2-22f4-eceb-7ac93edca7ef,c004,011,1647930019,1,0.927218,66.835724,2000,66185.28178399999,1530.0,877.0,44.0,81.167
203,pagerank,5,GPU-780d90ea-d6a2-22f4-eceb-7ac93edca7ef,c004,011,1647930297,1,0.825982,66.717612,2000,66165.431718,1530.0,877.0,43.0,80.678
282,pagerank,2,GPU-780d90ea-d6a2-22f4-eceb-7ac93edca7ef,c004,011,1647929464,1,0.970173,66.80634,2000,66113.163577,1530.0,877.0,44.0,81.448
560,pagerank,1,GPU-791fd092-bc02-6414-dde0-bba3600df861,c009,001,1648045592,3,0.779242,66.639137,2000,66117.43256700001,1530.0,877.0,36.0,83.543
556,pagerank,2,GPU-791fd092-bc02-6414-dde0-bba3600df861,c009,001,1648045871,3,0.799999,66.588701,2000,66065.480551,1530.0,877.0,36.0,83.543
654,pagerank,5,GPU-791fd092-bc02-6414-dde0-bba3600df861,c009,001,1648046712,3,0.80881,66.67252,2000,66140.441514,1530.0,877.0,36.0,83.543
798,pagerank,3,GPU-791fd092-bc02-6414-dde0-bba3600df861,c009,001,1648046155,3,0.803521,66.719814,2000,66186.58876,1530.0,877.0,36.0,83.543
461,pagerank,4,GPU-791fd092-bc02-6414-dde0-bba3600df861,c009,001,1648046433,3,0.797789,66.652309,2000,66123.56197800001,1530.0,877.0,36.0,83.543
412,pagerank,3,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,c009,009,1647846727,3,1.293298,67.255533,2000,66239.458259,1530.0,877.0,43.0,84.537
107,pagerank,1,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,c009,009,1647846163,3,0.930215,66.865921,2000,66205.64647,1530.0,877.0,42.0,84.537
52,pagerank,5,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,c009,009,1647847285,3,0.913053,66.860616,2000,66221.517047,1530.0,877.0,43.0,84.537
106,pagerank,4,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,c009,009,1647847006,3,1.004112,67.015902,2000,66284.07525600001,1530.0,877.0,43.0,84.537
712,pagerank,2,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,c009,009,1647846444,3,0.939876,66.960556,2000,66297.900013,1530.0,877.0,43.0,84.537
738,pagerank,2,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,c005,007,1647898521,0,0.965671,66.811355,2000,66118.650824,1530.0,877.0,33.0,78.233
719,pagerank,3,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,c005,007,1647898799,0,0.869424,66.652761,2000,66056.226395,1530.0,877.0,33.0,78.233
237,pagerank,5,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,c005,007,1647899355,0,0.840893,66.767683,2000,66191.99359900001,1530.0,877.0,33.0,78.284
499,pagerank,1,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,c005,007,1647898243,0,0.976931,66.902477,2000,66194.480576,1530.0,877.0,33.0,78.233
346,pagerank,4,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,c005,007,1647899076,0,0.849251,66.776995,2000,66203.985627,1530.0,877.0,33.0,78.233
419,pagerank,2,GPU-7aa05862-a773-2b1c-3e4b-5cfc30be7841,c002,006,1647908292,3,0.855117,66.620871,2000,66035.21979,1530.0,877.0,36.0,79.564
369,pagerank,3,GPU-7aa05862-a773-2b1c-3e4b-5cfc30be7841,c002,006,1647908567,3,0.87652,66.669468,2000,66060.78534199999,1530.0,877.0,36.0,79.564
279,pagerank,1,GPU-7aa05862-a773-2b1c-3e4b-5cfc30be7841,c002,006,1647908018,3,0.861732,66.599191,2000,66009.596017,1530.0,877.0,36.0,80.01
351,pagerank,5,GPU-7aa05862-a773-2b1c-3e4b-5cfc30be7841,c002,006,1647909117,3,0.798927,66.581108,2000,66055.41012399999,1530.0,877.0,36.0,79.564
252,pagerank,4,GPU-7aa05862-a773-2b1c-3e4b-5cfc30be7841,c002,006,1647908842,3,0.811537,66.56508,2000,66020.66811299999,1530.0,877.0,36.0,79.564
488,pagerank,4,GPU-7e5ef71f-22fa-3c08-5652-96dec2595024,c009,004,1648048506,2,0.801331,66.558768,2000,66017.52810699999,1530.0,877.0,30.0,77.078
655,pagerank,5,GPU-7e5ef71f-22fa-3c08-5652-96dec2595024,c009,004,1648048785,2,0.895289,66.708661,2000,66087.346303,1530.0,877.0,30.0,77.078
426,pagerank,1,GPU-7e5ef71f-22fa-3c08-5652-96dec2595024,c009,004,1648047669,2,0.828547,66.60443,2000,66046.386918,1530.0,877.0,30.0,76.581
356,pagerank,2,GPU-7e5ef71f-22fa-3c08-5652-96dec2595024,c009,004,1648047948,2,0.816415,66.597676,2000,66054.570934,1530.0,877.0,30.0,77.078
216,pagerank,3,GPU-7e5ef71f-22fa-3c08-5652-96dec2595024,c009,004,1648048227,2,0.816839,66.576741,2000,66027.82816199999,1530.0,877.0,30.0,77.078
609,pagerank,5,GPU-8088d8af-ccba-25c5-748b-e8ad0a2bcf40,c008,001,1648046560,1,0.815843,66.63697,2000,66077.852266,1530.0,877.0,33.0,85.104
599,pagerank,4,GPU-8088d8af-ccba-25c5-748b-e8ad0a2bcf40,c008,001,1648046282,1,0.846124,66.68532,2000,66108.004058,1530.0,877.0,33.0,85.104
389,pagerank,3,GPU-8088d8af-ccba-25c5-748b-e8ad0a2bcf40,c008,001,1648046005,1,0.8466,66.693191,2000,66115.323368,1530.0,877.0,33.0,85.104
617,pagerank,1,GPU-8088d8af-ccba-25c5-748b-e8ad0a2bcf40,c008,001,1648045447,1,0.845465,66.635559,2000,66063.996158,1530.0,877.0,32.0,85.104
737,pagerank,2,GPU-8088d8af-ccba-25c5-748b-e8ad0a2bcf40,c008,001,1648045727,1,0.925522,66.787181,2000,66126.489804,1530.0,877.0,33.0,85.104
675,pagerank,3,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,c007,002,1648047100,2,0.825724,64.847111,2000,64287.448097,1530.0,877.0,28.0,82.051
374,pagerank,1,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,c007,002,1648046545,2,0.798197,64.819129,2000,64284.160614,1530.0,877.0,28.0,82.051
538,pagerank,5,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,c007,002,1648047655,2,0.83686,64.85819,2000,64291.572213,1530.0,877.0,28.0,82.051
855,pagerank,2,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,c007,002,1648046824,2,0.827162,64.862197,2000,64294.657286,1530.0,877.0,28.0,82.051
441,pagerank,4,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,c007,002,1648047378,2,0.825333,64.830271,2000,64265.1414,1530.0,877.0,28.0,82.051
31,pagerank,3,GPU-864a00b7-aa2d-d832-911a-3ca6b7a10d85,c003,005,1647890136,2,0.790715,66.564517,2000,66039.20714099999,1530.0,877.0,26.0,77.255
780,pagerank,4,GPU-864a00b7-aa2d-d832-911a-3ca6b7a10d85,c003,005,1647890417,2,0.803435,66.630881,2000,66101.75037699999,1530.0,877.0,26.0,77.255
329,pagerank,1,GPU-864a00b7-aa2d-d832-911a-3ca6b7a10d85,c003,005,1647889419,2,0.820292,66.625195,2000,66074.237497,1530.0,877.0,26.0,77.306
661,pagerank,2,GPU-864a00b7-aa2d-d832-911a-3ca6b7a10d85,c003,005,1647889856,2,0.838807,66.605818,2000,66035.28387000001,1530.0,877.0,26.0,77.255
832,pagerank,5,GPU-864a00b7-aa2d-d832-911a-3ca6b7a10d85,c003,005,1647890696,2,0.831631,66.639303,2000,66083.02009,1530.0,877.0,26.0,77.255
344,pagerank,2,GPU-875d6a05-397c-8b29-9e9e-4087c65b2cb3,c005,006,1647898215,2,0.74352,66.437792,2000,65959.808704,1530.0,877.0,28.0,77.078
161,pagerank,5,GPU-875d6a05-397c-8b29-9e9e-4087c65b2cb3,c005,006,1647899044,2,0.74071,66.429427,2000,65948.87762700001,1530.0,877.0,28.0,77.078
287,pagerank,3,GPU-875d6a05-397c-8b29-9e9e-4087c65b2cb3,c005,006,1647898492,2,0.751153,66.54725,2000,66069.065048,1530.0,877.0,28.0,77.078
