,exp,reps,cabinet,node,device,train_time,mean_iter_dur,perf,max_iter_dur,min_iter_dur,uuid
738,resnet,0,c199,91,2,254.26996,0.195255818,0.134871612,25.25078216,0.125829998,GPU-6226967d-97d4-3012-b664-8c1e068155c7
739,resnet,0,c199,91,3,254.26996,0.199080755,0.140242492,26.65631431,0.126254436,GPU-4ca34e5c-9d4d-7500-1b50-45a9e3632b9c
740,resnet,4,c198,82,0,186.908822,0.136245388,0.135107943,7.408549033,0.1290663,GPU-7519be0c-5784-c7dd-dbee-0c4638887f8b
741,resnet,4,c198,82,1,186.908822,0.135593104,0.134178582,7.448656013,0.128963932,GPU-b3549ea2-9930-bd5c-28a5-26323cf45f8f
742,resnet,4,c198,82,2,186.908822,0.139203927,0.137909846,7.374940608,0.129288453,GPU-89987d48-2ba6-53a0-c671-c37aad71512b
743,resnet,4,c198,82,3,186.908822,0.137310128,0.135811903,7.431572107,0.130027799,GPU-0b480f4c-5a8d-e70b-8cfd-9eeeeea51758
744,resnet,0,c198,41,0,247.712965,0.220128702,0.137108688,10.5577162,0.125676699,GPU-af0701a0-ee55-62f4-1e37-f07b74cd0924
745,resnet,0,c198,41,1,247.712965,0.24754489,0.137704005,9.244570043,0.125646118,GPU-41e127b9-0b0e-32e9-5b6b-d83fe8af11ed
746,resnet,0,c198,41,2,247.712965,0.168897756,0.133846658,8.719653534,0.124817347,GPU-4abbc4b6-679f-e936-1f4f-2b8b6ed78b82
747,resnet,0,c198,41,3,247.712965,0.245267624,0.138182625,10.30004138,0.125754813,GPU-a03d715d-4024-81ef-a370-dc9d02d1a27b
748,resnet,0,c199,12,0,278.502198,0.173243472,0.13666153,37.09902386,0.126911692,GPU-34b99a2e-8dad-828c-2378-4e6ba69fea92
749,resnet,0,c199,12,1,278.502198,0.256697802,0.139520153,37.4900815,0.128338091,GPU-d12201c4-69ff-dc42-0f17-ab706f5d15a4
750,resnet,0,c199,12,2,278.502198,0.219608349,0.1347799,37.82280411,0.126794557,GPU-e4affe09-bd00-a695-4ea1-05b82723b085
751,resnet,0,c199,12,3,278.502198,0.240274306,0.137700005,37.63907908,0.128166037,GPU-395c16d1-f21b-a32f-775d-55f987207a84
752,resnet,1,c197,101,0,189.149062,0.13923932,0.134804372,7.84529479,0.128927605,GPU-be442cc8-e87b-3a0e-feec-2950f955c165
753,resnet,1,c197,101,1,189.149062,0.139615469,0.13618075,7.983277799,0.129477877,GPU-690d7372-0ac5-c58c-9691-e5a9c5428eea
754,resnet,1,c197,101,2,189.149062,0.137985526,0.134595809,7.74699014,0.128433951,GPU-61aee3cb-0d16-46e6-a9d0-f9252aa3c528
755,resnet,1,c197,101,3,189.149062,0.138049173,0.13568515,7.982115179,0.130151735,GPU-9aa7e618-e7af-2781-3e37-392aa3999d08
756,resnet,3,c197,101,0,186.5359,0.137776695,0.136504516,7.401138031,0.128005102,GPU-be442cc8-e87b-3a0e-feec-2950f955c165
757,resnet,3,c197,101,1,186.5359,0.136773338,0.135371422,7.325184137,0.127639625,GPU-690d7372-0ac5-c58c-9691-e5a9c5428eea
758,resnet,3,c197,101,2,186.5359,0.135664659,0.134504777,7.2806794,0.127503585,GPU-61aee3cb-0d16-46e6-a9d0-f9252aa3c528
759,resnet,3,c197,101,3,186.5359,0.135222018,0.134184865,7.486387449,0.126978083,GPU-9aa7e618-e7af-2781-3e37-392aa3999d08
760,resnet,4,c199,52,0,186.355374,0.136958741,0.13533291,7.500640753,0.129747202,GPU-9cfd3bc9-ec4c-cce3-8d2a-f00dadc39c15
761,resnet,4,c199,52,1,186.355374,0.137513302,0.135966424,7.595743224,0.130011297,GPU-c02a58d6-397f-fa2d-9d52-e21f20e5f877
762,resnet,4,c199,52,2,186.355374,0.136255574,0.134774227,7.33898196,0.128948148,GPU-a4c2be25-e61d-74a8-cbf6-39af358d6243
763,resnet,4,c199,52,3,186.355374,0.13511292,0.133638407,7.547075445,0.128037223,GPU-4abb0df7-9692-f3c1-38eb-b3a43005a412
764,resnet,0,c199,82,0,254.255472,0.2057238,0.13733816,24.0976684,0.12674234,GPU-354ffa0e-f1a3-c257-19aa-ea04ea75ca40
765,resnet,0,c199,82,1,254.255472,0.168825124,0.133598811,23.83580645,0.126056062,GPU-8cec729c-3585-ea83-d745-73d3fce8bd7c
766,resnet,0,c199,82,2,254.255472,0.19771411,0.139334999,24.39130904,0.124955587,GPU-1ef07914-4a8e-5061-c2dc-6fb6bce85409
767,resnet,0,c199,82,3,254.255472,0.199135058,0.140308009,23.74108099,0.12714114,GPU-76a0747f-3a2e-017f-bffa-9df46cda0272
768,resnet,2,c197,111,0,186.169432,0.135509922,0.133853356,7.65233381,0.129244107,GPU-0f460334-4718-2a54-ca4e-bdee896bad5e
769,resnet,2,c197,111,1,186.169432,0.135622507,0.133467098,7.569115472,0.12964646,GPU-4b9d859c-76d0-4033-7069-77c1023c09c5
770,resnet,2,c197,111,2,186.169432,0.137420145,0.135813547,7.492306684,0.129747156,GPU-58eadc9b-2e2f-2954-66bd-103a3d4df896
771,resnet,2,c197,111,3,186.169432,0.137456637,0.135334362,7.712728518,0.129088038,GPU-9552c8f4-21a4-444c-0e24-036d4f2e1fea
772,resnet,2,c196,101,0,185.422094,0.137202535,0.135480152,7.375040845,0.129897937,GPU-c2637539-f16d-f47f-49f1-3f4c5de5e174
773,resnet,2,c196,101,1,185.422094,0.13728891,0.135317815,7.540486994,0.129580897,GPU-8cfcbc0e-71ec-818c-be5c-0e151cdfeb41
774,resnet,2,c196,101,2,185.422094,0.137236561,0.135393511,7.383442462,0.127934461,GPU-59888e95-002d-ca96-882f-16208da56b2a
775,resnet,2,c196,101,3,185.422094,0.137813318,0.135701431,7.522148729,0.128914474,GPU-3e83fba6-bb0c-5ade-8829-e891e89a389d
776,resnet,2,c198,102,0,186.135097,0.137438496,0.135935978,7.306037615,0.12979696,GPU-636afae8-ff9a-ed5b-bfad-61cf034069d0
777,resnet,2,c198,102,1,186.135097,0.137012296,0.135718479,7.390660342,0.127829908,GPU-68935a0a-98ee-3531-7b35-ab98ef83ebf8
778,resnet,2,c198,102,2,186.135097,0.136105096,0.135014024,7.194861659,0.128244139,GPU-f3fd777c-9fd7-9be8-de9b-795a8a27102b
779,resnet,2,c198,102,3,186.135097,0.137520188,0.135656144,7.402881561,0.129675169,GPU-074a701e-a9a6-1565-eae2-094045778415
780,resnet,1,c198,12,0,189.738592,0.136656862,0.135526865,10.92424689,0.128170929,GPU-d72b4ef9-189e-8484-bcf2-5a9dfc7dfb9a
781,resnet,1,c198,12,1,189.738592,0.136954199,0.135811587,10.91542543,0.128383006,GPU-519f1f60-010a-8272-c9d5-55ea4ed898d0
782,resnet,1,c198,12,2,189.738592,0.137419617,0.135845705,10.81108097,0.128703005,GPU-e7973b03-d6c5-dad0-053b-5fc14adc5ba3
783,resnet,1,c198,12,3,189.738592,0.13759493,0.13607766,10.98771942,0.12839057,GPU-650216f5-5261-df99-c863-32751788b254
784,resnet,1,c198,112,0,185.869895,0.136873469,0.134963144,7.419888243,0.128337009,GPU-8890af4d-ee12-7552-a271-e1e37dafd59d
785,resnet,1,c198,112,1,185.869895,0.135897029,0.133993784,7.452485523,0.128612907,GPU-eef1e8ed-89b3-346d-490c-73acc1abb571
786,resnet,1,c198,112,2,185.869895,0.137740816,0.135994582,7.436560786,0.129072423,GPU-edd8c8cf-6e3a-6e89-44f8-ab74d5ed8dcc
787,resnet,1,c198,112,3,185.869895,0.135684855,0.134123431,7.079754297,0.128388888,GPU-43cf53c1-d58c-dcf9-2447-28b265473b00
788,resnet,4,c196,102,0,188.866005,0.136094217,0.134171816,11.00807176,0.12923857,GPU-b11d2b95-f951-0140-409e-20aef552a185
789,resnet,4,c196,102,1,188.866005,0.137048603,0.1351006,11.10669519,0.12924014,GPU-8cf8b7e3-1dbb-79cc-ff49-06458b355977
790,resnet,4,c196,102,2,188.866005,0.136829456,0.135331325,10.92370905,0.128802012,GPU-785e5384-b9db-5ffb-159c-bf337727844d
791,resnet,4,c196,102,3,188.866005,0.136242234,0.134383338,10.86263759,0.128886335,GPU-3c7bacce-95d6-45a6-737f-cccf4ec93d09
792,resnet,0,c196,71,0,248.336151,0.232593844,0.135438868,9.919301232,0.125560289,GPU-ff79558e-5b2e-0218-ddd1-4026a868279c
793,resnet,0,c196,71,1,248.336151,0.238793465,0.1353236,9.704518936,0.125666216,GPU-eea21d9b-86da-4f67-a5ec-953136260696
794,resnet,0,c196,71,2,248.336151,0.249072581,0.138656947,9.6656536,0.125587153,GPU-a443a153-8c68-a285-e46b-32247ba74fb8
795,resnet,0,c196,71,3,248.336151,0.160645652,0.133517658,10.19250246,0.126079578,GPU-5630a182-4df4-d329-d517-411ea9194b0f
796,resnet,2,c199,82,0,186.948896,0.138537754,0.137399217,7.652525782,0.129313406,GPU-354ffa0e-f1a3-c257-19aa-ea04ea75ca40
797,resnet,2,c199,82,1,186.948896,0.138142745,0.13692902,7.776988711,0.128865944,GPU-8cec729c-3585-ea83-d745-73d3fce8bd7c
798,resnet,2,c199,82,2,186.948896,0.136790762,0.136160695,7.633191166,0.12940796,GPU-1ef07914-4a8e-5061-c2dc-6fb6bce85409
799,resnet,2,c199,82,3,186.948896,0.135756551,0.134988805,7.597499542,0.128936635,GPU-76a0747f-3a2e-017f-bffa-9df46cda0272
800,resnet,0,c198,22,0,201.432146,0.135313917,0.133094118,10.3852751,0.124232688,GPU-e2e63fed-8e11-55be-4b92-876abe3dda0e
801,resnet,0,c198,22,1,201.432146,0.16031731,0.135611178,10.75118557,0.123061412,GPU-3aca968b-e1e0-cd6b-705b-82f5a40a3576
802,resnet,0,c198,22,2,201.432146,0.154810847,0.133723045,10.69924712,0.125142945,GPU-d13b519c-797c-0eef-8072-1e9b6b83e198
803,resnet,0,c198,22,3,201.432146,0.153995262,0.13287904,10.69127719,0.124045335,GPU-9be951b4-61ac-9efe-4a49-6745dbe5dde0
804,resnet,4,c198,62,0,189.436003,0.136947187,0.135365569,7.673987753,0.129176951,GPU-cd346956-200e-9fb9-d7a9-dfde0b6cb8ee
805,resnet,4,c198,62,1,189.436003,0.139853376,0.137983503,7.728930246,0.132506512,GPU-d5368684-33cf-978b-0f0a-d6b452a772ec
806,resnet,4,c198,62,2,189.436003,0.14079923,0.138973652,7.67812158,0.131403857,GPU-0fe332da-c43e-93a9-a8ea-e08f6c92e807
807,resnet,4,c198,62,3,189.436003,0.14218971,0.140904152,7.744991496,0.132455134,GPU-79ff28a8-e91f-59e8-31fc-f54fefb4b86f
808,resnet,0,c198,51,0,219.697021,0.191725072,0.135070762,10.19989785,0.126233672,GPU-21713f81-a0ce-bb17-03a8-1d6a554964c6
809,resnet,0,c198,51,1,219.697021,0.158859463,0.134065627,10.07968635,0.126085796,GPU-dad45960-d00e-c32f-cccb-5d6e464e6aba
810,resnet,0,c198,51,2,219.697021,0.184313193,0.138534016,10.07592185,0.124901222,GPU-184cd5cd-30f3-ab6c-087e-32235d88b6d1
811,resnet,0,c198,51,3,219.697021,0.18905343,0.135486226,10.18619744,0.12633647,GPU-eeffef8a-c5b5-54ca-5c89-74cc4d0fcb7f
812,resnet,0,c199,71,0,339.623782,0.247569687,0.135597226,24.2792922,0.124335692,GPU-0d08d63c-f45d-2753-d3b2-e48b8476be85
813,resnet,0,c199,71,1,339.623782,0.207957328,0.133579154,35.54432096,0.125020167,GPU-5a5489d9-baae-b03e-19f4-f939b3d671f3
814,resnet,0,c199,71,2,339.623782,0.287180036,0.137710973,33.38642597,0.123641976,GPU-94a3f477-4960-ba6e-e644-f14641b2e8d1
815,resnet,0,c199,71,3,339.623782,0.307575287,0.139551996,24.6277672,0.12564768,GPU-600b75fa-9338-6bde-056e-b14fe9798e31
816,resnet,4,c196,82,0,185.204922,0.134792828,0.133171287,7.288667124,0.128228537,GPU-6c4425b0-9ff5-a594-9141-3154951864b2
817,resnet,4,c196,82,1,185.204922,0.13704781,0.134638605,7.520664368,0.128719852,GPU-b02fbb20-e21d-06f4-5c4f-e6cb5bba7bb0
818,resnet,4,c196,82,2,185.204922,0.137503348,0.135616873,7.313926028,0.128913882,GPU-b46007ca-7569-4571-1aee-2c9b7e14ce97
819,resnet,4,c196,82,3,185.204922,0.137931612,0.136682823,7.435576115,0.129281608,GPU-b88ac471-a3c1-1170-2621-479b154f3104
820,resnet,1,c197,51,0,185.837075,0.134489172,0.132796713,7.540716771,0.127037924,GPU-e4d78173-285e-8e36-babb-063221493550
821,resnet,1,c197,51,1,185.837075,0.137765129,0.135853718,7.695276355,0.12965989,GPU-e7140764-128a-08f8-06d2-19d316b4c5e9
822,resnet,1,c197,51,2,185.837075,0.13802471,0.13676648,7.627136621,0.130083053,GPU-8781868c-f755-7017-4263-ef3e2113b959
823,resnet,1,c197,51,3,185.837075,0.136433618,0.135124627,7.766431628,0.127939578,GPU-7d54391f-8197-2f8f-759c-bf8e22af7edd
824,resnet,0,c196,41,0,219.753753,0.163539084,0.133229933,11.34732173,0.12626828,GPU-75c0fcde-593b-1c25-f8c6-fdbc09fd9dd0
825,resnet,0,c196,41,1,219.753753,0.19247997,0.135717763,11.52742833,0.1266742,GPU-16e6432f-1aa7-bb38-128b-35cc7e999a17
826,resnet,0,c196,41,2,219.753753,0.160227894,0.13215378,11.63562463,0.126671072,GPU-98b6b9d5-d461-aaa4-a908-37cbd8c26331
827,resnet,0,c196,41,3,219.753753,0.189382728,0.135369251,11.58939584,0.126629798,GPU-e54581d0-d5bf-459c-e5c7-1e67c59d907e
828,resnet,3,c196,42,0,186.309857,0.137582781,0.136433821,7.233897077,0.130119908,GPU-76b58ef4-9322-a869-13c5-fdebd7f266c5
829,resnet,3,c196,42,1,186.309857,0.137481064,0.136604441,7.447459698,0.128585143,GPU-73ea3093-4f70-104d-ac0c-53398037296b
830,resnet,3,c196,42,2,186.309857,0.137428377,0.136216727,7.234623875,0.128968775,GPU-1769e88d-4e21-c6fa-e5d2-bf0c2d55e5df
831,resnet,3,c196,42,3,186.309857,0.137831609,0.136481574,7.525109463,0.130337248,GPU-c8d2f290-bf0b-38a3-7a49-071453c4f99b
832,resnet,4,c199,51,0,186.403263,0.137155874,0.136261767,7.568660566,0.12910398,GPU-22307102-b01c-f796-80aa-d85d42354fe0
833,resnet,4,c199,51,1,186.403263,0.138417546,0.137206929,7.722694269,0.130239665,GPU-acb8a3f7-fa5a-5a5c-2c9f-c4d60460e49b
834,resnet,4,c199,51,2,186.403263,0.135650572,0.134120602,7.530478374,0.129288996,GPU-864b73c8-4d03-258b-61d0-abf4353ce679
835,resnet,4,c199,51,3,186.403263,0.13788828,0.1361636,7.729976099,0.129809098,GPU-e0e5231e-df3e-80a2-81b0-0df205205d90
836,resnet,4,c198,52,0,256.457091,0.163919229,0.141985024,7.732484843,0.126993208,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
837,resnet,4,c198,52,1,256.457091,0.201790798,0.142430257,7.063498129,0.128104635,GPU-db5a76fe-5dc0-abd1-5aae-9b2a0c6d5b67
838,resnet,4,c198,52,2,256.457091,0.159045308,0.142992408,6.869409868,0.128399301,GPU-5ec42052-a823-22df-2360-7446ff0c18c5
839,resnet,4,c198,52,3,256.457091,0.171707353,0.142284125,7.172550698,0.129151285,GPU-445a7276-f43a-1143-7f2e-549fc5ec5cf9
840,resnet,1,c197,12,0,188.225771,0.135613046,0.134295464,7.400846302,0.127017887,GPU-f3d748fb-ef4e-b1f9-b8cc-9b62b4e2378f
841,resnet,1,c197,12,1,188.225771,0.134380054,0.132610214,7.573547674,0.126588043,GPU-cc6dcb89-d634-cd94-5550-73efe43f27ac
842,resnet,1,c197,12,2,188.225771,0.137116592,0.135578751,7.346502484,0.129029216,GPU-7ceef91a-0a0f-ed52-35a7-ae98a94b40f4
843,resnet,1,c197,12,3,188.225771,0.134502293,0.133365644,7.351472308,0.127036028,GPU-5c564804-8e62-4fae-45a7-054f047fc695
844,resnet,2,c199,72,0,185.849134,0.136895595,0.135124107,7.446101777,0.129462996,GPU-b4bfcb5d-f7bb-0d5a-8e0f-5faaad3a4266
845,resnet,2,c199,72,1,185.849134,0.138115057,0.136933402,7.61291036,0.129893849,GPU-6c19723f-afac-9c38-aa6d-86a72934cd77
846,resnet,2,c199,72,2,185.849134,0.136764328,0.135082533,7.364285549,0.129781352,GPU-bc082ea2-b008-30a1-e1e7-8edf844b8dc7
847,resnet,2,c199,72,3,185.849134,0.135303893,0.133495634,7.502258954,0.129337205,GPU-b54154a6-32cb-1de0-9f49-11a273dba29a
848,resnet,1,c199,52,0,186.045746,0.135810129,0.134076149,7.322490262,0.12977456,GPU-9cfd3bc9-ec4c-cce3-8d2a-f00dadc39c15
849,resnet,1,c199,52,1,186.045746,0.136873908,0.134871974,7.58541654,0.130064242,GPU-c02a58d6-397f-fa2d-9d52-e21f20e5f877
850,resnet,1,c199,52,2,186.045746,0.13543374,0.133590992,7.475098274,0.128972546,GPU-a4c2be25-e61d-74a8-cbf6-39af358d6243
851,resnet,1,c199,52,3,186.045746,0.135712153,0.134347438,7.411336159,0.128123815,GPU-4abb0df7-9692-f3c1-38eb-b3a43005a412
852,resnet,0,c198,61,0,201.309162,0.137504621,0.134750755,10.2300005,0.124843184,GPU-1f8ebcb4-5207-ecc5-2b76-211b24994bae
853,resnet,0,c198,61,1,201.309162,0.16249795,0.13689131,10.5685945,0.124314017,GPU-5febc5f0-1d80-e5b9-0b6d-0eb6cf811dc9
854,resnet,0,c198,61,2,201.309162,0.156094815,0.134153786,10.55243368,0.124854464,GPU-db9f2ed6-d7e8-3f4d-0d56-be1020980607
855,resnet,0,c198,61,3,201.309162,0.157090812,0.134454832,10.668767,0.125326931,GPU-7764d4ed-bb55-9161-44d5-e8ac1441f9dc
856,resnet,3,c196,91,0,202.373468,0.14655368,0.146517584,7.303516413,0.129103606,GPU-418e7e3b-d61c-5b99-f438-260d24fa358c
857,resnet,3,c196,91,1,202.373468,0.147152457,0.147090405,7.434508552,0.130590507,GPU-87f8f66e-7166-a8fc-7c5f-6cdf9f5a0565
858,resnet,3,c196,91,2,202.373468,0.147243235,0.147150425,7.216670125,0.129456205,GPU-836ff82b-ba4f-6245-b69a-3bf5b725eb9a
859,resnet,3,c196,91,3,202.373468,0.146830137,0.146878408,7.228286876,0.129655406,GPU-4ad01ea7-1724-cee3-272a-77d25f1bae93
860,resnet,4,c196,92,0,185.933872,0.137305427,0.135298466,7.530551725,0.129690357,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
861,resnet,4,c196,92,1,185.933872,0.135143252,0.133824451,7.557080643,0.127155278,GPU-503b8bb2-db6d-66cb-9506-0474318de110
862,resnet,4,c196,92,2,185.933872,0.136222869,0.13434514,7.527782841,0.127547262,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
863,resnet,4,c196,92,3,185.933872,0.137971681,0.13633477,7.726471585,0.128780449,GPU-90c31602-4cc7-6c45-e742-968d04608275
864,resnet,4,c199,112,0,186.103751,0.137193685,0.135939839,7.641382698,0.126813766,GPU-ea4533fa-dec6-97d8-8fb3-e7762dd149d5
865,resnet,4,c199,112,1,186.103751,0.136747077,0.135449327,7.674829579,0.126384598,GPU-6defb7e1-ec8a-762f-09bb-19c9dfed1fa7
866,resnet,4,c199,112,2,186.103751,0.136510854,0.135177706,7.541721848,0.127049401,GPU-bd8dc51a-319c-b80c-3bcb-dd19ad52999d
867,resnet,4,c199,112,3,186.103751,0.135912907,0.134632863,7.586015007,0.127338152,GPU-4ef43ea3-8a93-3f9a-f774-035ef50c4a1c
868,resnet,4,c197,41,0,186.487187,0.136944156,0.135851173,7.624366087,0.128428866,GPU-0f568672-a360-4531-9c67-3dfc52f8dcba
869,resnet,4,c197,41,1,186.487187,0.137325181,0.136121132,7.883199767,0.129038789,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
870,resnet,4,c197,41,2,186.487187,0.136900253,0.135439049,7.755466193,0.129335566,GPU-aab2af7e-95a0-216a-36d3-5b76cb972fcf
871,resnet,4,c197,41,3,186.487187,0.137600868,0.135740063,7.904952968,0.129811862,GPU-cfce0c96-3a6e-2f08-2b84-5df518f499b4
872,resnet,1,c198,72,0,186.451865,0.136780836,0.135262646,7.579581402,0.129415271,GPU-81a6ecfb-9576-094f-4b4c-739cdee8d9b5
873,resnet,1,c198,72,1,186.451865,0.136572295,0.135405316,7.9468907,0.130106662,GPU-53816c16-823d-8bb6-6edb-c0b8702b194c
874,resnet,1,c198,72,2,186.451865,0.136579644,0.135067849,7.726057236,0.129544087,GPU-d0080c95-7345-5923-ae97-836069c442bd
875,resnet,1,c198,72,3,186.451865,0.135255729,0.134003048,7.838193448,0.128440449,GPU-c8089ebe-0415-e477-691d-52275e6d64a5
876,resnet,2,c198,42,0,185.790729,0.137183672,0.135772926,7.407826466,0.129009049,GPU-8b39353e-133c-96d0-7b5f-4195d9c60bae
877,resnet,2,c198,42,1,185.790729,0.137499074,0.13603113,7.481744003,0.128954165,GPU-d92be4b5-48ba-f741-8241-215938d18ad8
878,resnet,2,c198,42,2,185.790729,0.136657822,0.135316191,7.33466383,0.129718324,GPU-24aa1dec-32fe-add8-751e-4ad886e42cd7
879,resnet,2,c198,42,3,185.790729,0.136428295,0.135446372,7.335984222,0.129611653,GPU-d6a67224-5da4-cd28-eae8-0728f598bfbc
880,resnet,2,c196,71,0,190.074242,0.137825412,0.136737716,7.614904231,0.130806908,GPU-ff79558e-5b2e-0218-ddd1-4026a868279c
881,resnet,2,c196,71,1,190.074242,0.1366668,0.135323997,7.71297581,0.12927276,GPU-eea21d9b-86da-4f67-a5ec-953136260696
882,resnet,2,c196,71,2,190.074242,0.137995367,0.136659655,7.635875435,0.129966517,GPU-a443a153-8c68-a285-e46b-32247ba74fb8
883,resnet,2,c196,71,3,190.074242,0.139502391,0.138079681,7.67017452,0.130384595,GPU-5630a182-4df4-d329-d517-411ea9194b0f
884,resnet,0,c196,101,0,248.421529,0.237949913,0.134812215,9.899718229,0.125402853,GPU-c2637539-f16d-f47f-49f1-3f4c5de5e174
885,resnet,0,c196,101,1,248.421529,0.245683519,0.13625067,9.682871033,0.124696119,GPU-8cfcbc0e-71ec-818c-be5c-0e151cdfeb41
886,resnet,0,c196,101,2,248.421529,0.255132055,0.137484329,9.628409711,0.125276246,GPU-59888e95-002d-ca96-882f-16208da56b2a
887,resnet,0,c196,101,3,248.421529,0.161909682,0.132990258,10.16225719,0.124941238,GPU-3e83fba6-bb0c-5ade-8829-e891e89a389d
888,resnet,1,c197,41,0,186.474634,0.135846191,0.134775384,7.635729782,0.128045968,GPU-0f568672-a360-4531-9c67-3dfc52f8dcba
889,resnet,1,c197,41,1,186.474634,0.135661215,0.134289143,7.587371266,0.127183596,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
890,resnet,1,c197,41,2,186.474634,0.138041995,0.137105305,7.698042485,0.129648063,GPU-aab2af7e-95a0-216a-36d3-5b76cb972fcf
891,resnet,1,c197,41,3,186.474634,0.13872072,0.137400725,7.684315227,0.130791017,GPU-cfce0c96-3a6e-2f08-2b84-5df518f499b4
892,resnet,1,c199,91,0,186.23161,0.136645338,0.134824934,7.446167147,0.128753596,GPU-f70e14a5-1a35-f46d-9361-a11c3765c79c
893,resnet,1,c199,91,1,186.23161,0.137569001,0.135791408,7.613272614,0.129511592,GPU-0c673ca6-30da-96bc-a28e-5617fcd05148
894,resnet,1,c199,91,2,186.23161,0.137001748,0.134885997,7.455447926,0.129337681,GPU-6226967d-97d4-3012-b664-8c1e068155c7
895,resnet,1,c199,91,3,186.23161,0.136341526,0.134711825,7.534003561,0.128330592,GPU-4ca34e5c-9d4d-7500-1b50-45a9e3632b9c
896,resnet,3,c197,12,0,186.245975,0.137631391,0.135961001,7.651220978,0.130333998,GPU-f3d748fb-ef4e-b1f9-b8cc-9b62b4e2378f
897,resnet,3,c197,12,1,186.245975,0.135956879,0.134690696,7.825426147,0.128594089,GPU-cc6dcb89-d634-cd94-5550-73efe43f27ac
898,resnet,3,c197,12,2,186.245975,0.136819318,0.13508881,7.563323818,0.129115174,GPU-7ceef91a-0a0f-ed52-35a7-ae98a94b40f4
899,resnet,3,c197,12,3,186.245975,0.135476007,0.134301855,7.72228879,0.127649157,GPU-5c564804-8e62-4fae-45a7-054f047fc695
900,resnet,2,c198,41,0,186.039513,0.136451947,0.134877883,7.613111694,0.128797994,GPU-af0701a0-ee55-62f4-1e37-f07b74cd0924
901,resnet,2,c198,41,1,186.039513,0.138143041,0.136556036,7.841159175,0.129904511,GPU-41e127b9-0b0e-32e9-5b6b-d83fe8af11ed
902,resnet,2,c198,41,2,186.039513,0.13783335,0.136459306,7.649218969,0.129594025,GPU-4abbc4b6-679f-e936-1f4f-2b8b6ed78b82
903,resnet,2,c198,41,3,186.039513,0.138364714,0.137110146,7.794815509,0.128812038,GPU-a03d715d-4024-81ef-a370-dc9d02d1a27b
904,resnet,1,c197,71,0,186.926786,0.138287505,0.136863178,7.450566626,0.130193585,GPU-54fa87de-4d12-eaaf-c2eb-0966ce44ae82
905,resnet,1,c197,71,1,186.926786,0.136472925,0.135353431,7.482404975,0.129471212,GPU-d4c4457d-9f9b-fdf7-a509-d5e63934ca43
906,resnet,1,c197,71,2,186.926786,0.136341662,0.134737629,7.499043908,0.129617013,GPU-ef18abbb-b16e-1103-bd10-113c3a2d7ef9
907,resnet,1,c197,71,3,186.926786,0.135828519,0.1341542,7.58811084,0.128775736,GPU-c64727f3-6950-b1ee-596e-bd06e4cbbb16
908,resnet,1,c199,111,0,186.191037,0.137323574,0.135741123,7.482356668,0.127426423,GPU-7860c617-9014-dd6b-3364-340463ffb25b
909,resnet,1,c199,111,1,186.191037,0.137517398,0.136151639,7.615863861,0.125605122,GPU-093cdcea-db82-2f8a-7508-b42a7fbdab69
910,resnet,1,c199,111,2,186.191037,0.13633295,0.134798568,7.206198514,0.125762134,GPU-2c2f4b40-f274-9088-55a0-76fe1844dc46
911,resnet,1,c199,111,3,186.191037,0.135696127,0.134396291,7.399440244,0.124764431,GPU-a87b1a29-8a3b-0ba5-26a5-e6c44aba6dfc
912,resnet,0,c197,12,0,301.976346,0.28434098,0.135845603,10.37247804,0.125388444,GPU-f3d748fb-ef4e-b1f9-b8cc-9b62b4e2378f
913,resnet,0,c197,12,1,301.976346,0.252711636,0.134493723,10.74656487,0.125025732,GPU-cc6dcb89-d634-cd94-5550-73efe43f27ac
914,resnet,0,c197,12,2,301.976346,0.341407625,0.135881052,10.84686328,0.124070022,GPU-7ceef91a-0a0f-ed52-35a7-ae98a94b40f4
915,resnet,0,c197,12,3,301.976346,0.310784904,0.137554695,10.78681787,0.125823561,GPU-5c564804-8e62-4fae-45a7-054f047fc695
916,resnet,0,c197,31,0,352.641987,0.347588907,0.133756226,10.69016949,0.124292832,GPU-71bcc6c0-1e24-2bda-31ec-d6ff86f0ff88
917,resnet,0,c197,31,1,352.641987,0.394986693,0.136859115,10.27906221,0.125305115,GPU-8ccafb11-6944-f86c-f851-d82be1e7cc71
918,resnet,0,c197,31,2,352.641987,0.291772518,0.133149871,10.58893166,0.12412538,GPU-b47e4552-d7fc-14f6-b97b-bdc63b5c4b54
919,resnet,0,c197,31,3,352.641987,0.420914584,0.137660038,10.78902237,0.125010471,GPU-2ffa8a10-936f-ed1a-f897-8c69ebb26391
920,resnet,2,c199,121,0,186.324158,0.13619567,0.135172561,7.335193303,0.128394607,GPU-911fdcc6-b507-28e7-2529-7ce2ee4b7e70
921,resnet,2,c199,121,1,186.324158,0.135792669,0.13442825,7.543155424,0.128693807,GPU-7493e320-fbe1-9eca-6072-900e91843303
922,resnet,2,c199,121,2,186.324158,0.137839458,0.136774013,7.261480871,0.12945596,GPU-197b5cd4-19c1-65d7-6cbc-f6a553245cbc
