,exp,reps,cabinet,node,device,train_time,mean_iter_dur,perf,max_iter_dur,min_iter_dur,uuid
829,bert,4,c196,71,1,0,0.177687921,0.17753117,3.252723475,0.175386498,GPU-eea21d9b-86da-4f67-a5ec-953136260696
830,bert,4,c196,71,2,0,0.179054803,0.179018656,3.245559193,0.176158568,GPU-a443a153-8c68-a285-e46b-32247ba74fb8
831,bert,4,c196,71,3,0,0.178082057,0.178027806,3.250705834,0.174013385,GPU-5630a182-4df4-d329-d517-411ea9194b0f
832,bert,2,c197,32,0,0,0.179146937,0.179039677,3.328875027,0.174876078,GPU-aece59c8-5cdd-88ae-f4af-343bbd7039c6
833,bert,2,c197,32,1,0,0.178251131,0.178241768,3.334240762,0.176034409,GPU-a6019a64-6c55-7009-522f-75c009fcc35b
834,bert,2,c197,32,2,0,0.179362414,0.179309713,3.334503453,0.175596998,GPU-ce23372d-9b91-fa22-4b6a-efdf50dc605f
835,bert,2,c197,32,3,0,0.178647959,0.178580338,3.308579093,0.176202285,GPU-084d924d-e1ef-c343-8b49-5c9fd4d1471e
836,bert,4,c197,42,0,0,0.179101651,0.179059817,3.226704262,0.176418613,GPU-1fdce80d-b1ac-d651-6449-82e28948b1ff
837,bert,4,c197,42,1,0,0.177309396,0.177145485,3.255494551,0.175132087,GPU-e5de72d6-7749-c28e-d3e5-af585c8f6213
838,bert,4,c197,42,2,0,0.179110403,0.179089054,3.258599406,0.174351779,GPU-0f931387-8fa1-22c2-4fec-0c39738f3743
839,bert,4,c197,42,3,0,0.178708999,0.178692562,3.207239,0.173058667,GPU-38eb2c79-832a-3b04-28ec-5a4382b19797
840,bert,2,c197,61,0,0,0.179447826,0.17952296,3.320130399,0.173338,GPU-ee8d6575-04ef-d96a-7049-9a792b589fd4
841,bert,2,c197,61,1,0,0.178359032,0.178439221,3.332247902,0.17511689,GPU-e3882ba0-d81b-7e06-0f61-e6b6899673ca
842,bert,2,c197,61,2,0,0.179282892,0.179236318,3.303443552,0.1725634,GPU-01b31d42-2339-500c-e226-c152144e6af3
843,bert,2,c197,61,3,0,0.178571325,0.178610117,3.333703903,0.175401321,GPU-e0929bd0-34e9-53c6-4d22-f0f1c0daa3ef
844,bert,2,c198,81,0,0,0.178719382,0.178709547,3.270398842,0.176017488,GPU-be7cb6ee-2990-bac3-7f13-2a070c109c3b
845,bert,2,c198,81,1,0,0.17832599,0.178233188,3.2543947,0.175406249,GPU-765a0d05-f6b3-feb7-184e-7b8071909539
846,bert,2,c198,81,2,0,0.178335058,0.178331551,3.266535385,0.17344451,GPU-98fc0c16-5dbe-a189-8509-c8655d7c7c15
847,bert,2,c198,81,3,0,0.177999069,0.177982595,3.278326368,0.173646077,GPU-895ed595-0194-b533-fad7-66d21d3b5982
848,bert,3,c196,72,0,0,0.179897812,0.179775326,3.241360565,0.177400035,GPU-65990682-bbf8-0818-4109-9a86f0f02e6f
849,bert,3,c196,72,1,0,0.179508896,0.179446831,3.251793777,0.177150412,GPU-209c879c-4afb-2e25-5fea-73a69b738ce1
850,bert,3,c196,72,2,0,0.179741587,0.179727617,3.22606876,0.177105661,GPU-9d332a8d-6139-d311-794f-341360c0e211
851,bert,3,c196,72,3,0,0.179402443,0.179439128,3.250712223,0.176846959,GPU-73b844f9-cfd5-b9de-b344-2f895e84c74d
852,bert,1,c199,91,0,0,0.178589484,0.178665582,3.264142924,0.173647393,GPU-f70e14a5-1a35-f46d-9361-a11c3765c79c
853,bert,1,c199,91,1,0,0.178909847,0.178994505,3.312561025,0.175628269,GPU-0c673ca6-30da-96bc-a28e-5617fcd05148
854,bert,1,c199,91,2,0,0.179438154,0.179396132,3.309728151,0.176654139,GPU-6226967d-97d4-3012-b664-8c1e068155c7
855,bert,1,c199,91,3,0,0.178468348,0.178480635,3.277684032,0.175473498,GPU-4ca34e5c-9d4d-7500-1b50-45a9e3632b9c
856,bert,0,c196,112,0,0,0.177684419,0.177640566,4.291146709,0.174688773,GPU-d5be5fde-4350-2ad2-553e-1ed632195eb7
857,bert,0,c196,112,1,0,0.178627412,0.178653021,4.399143029,0.175905173,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
858,bert,0,c196,112,2,0,0.178099776,0.178146165,4.315530085,0.175403229,GPU-5dc5326b-989c-e8ad-28d6-24ff2af1d1c6
859,bert,0,c196,112,3,0,0.179158232,0.179160274,4.273284936,0.176911263,GPU-28bc785d-24b0-f3b2-d63b-0439ccd22df3
860,bert,3,c196,41,0,0,0.178899286,0.178917963,3.397537406,0.175844645,GPU-75c0fcde-593b-1c25-f8c6-fdbc09fd9dd0
861,bert,3,c196,41,1,0,0.179510413,0.179433622,3.402097351,0.176375282,GPU-16e6432f-1aa7-bb38-128b-35cc7e999a17
862,bert,3,c196,41,2,0,0.178406937,0.178418929,3.38156841,0.175502673,GPU-98b6b9d5-d461-aaa4-a908-37cbd8c26331
863,bert,3,c196,41,3,0,0.178987938,0.178973302,3.398236461,0.176194525,GPU-e54581d0-d5bf-459c-e5c7-1e67c59d907e
864,bert,4,c199,41,0,0,0.179784619,0.179864002,3.238220961,0.172470144,GPU-38fb88f3-6d40-fa84-e966-b9e167d489f2
865,bert,4,c199,41,1,0,0.178684574,0.178717421,3.21257624,0.174720604,GPU-47b14c71-9b57-2642-ef58-0dde8f424c66
866,bert,4,c199,41,2,0,0.179101193,0.179081604,3.220051783,0.176596813,GPU-a0197938-2068-f7b9-39ab-fa2280eb511a
867,bert,4,c199,41,3,0,0.178673919,0.178699185,3.200842716,0.171301773,GPU-0ec25564-93f7-a665-f765-2513965c6768
868,bert,5,c197,52,0,0,0.178240528,0.178240179,3.384321944,0.173986413,GPU-2dc89359-41b9-de5c-f0f5-cde6b995528d
869,bert,5,c197,52,1,0,0.178073231,0.178108784,3.373847628,0.171416647,GPU-c5f70823-cc61-16ec-33f8-4c51aec4b322
870,bert,5,c197,52,2,0,0.179568892,0.179469134,3.40542646,0.175672023,GPU-909ad533-be3d-53c7-971f-c2fb3abe476c
871,bert,5,c197,52,3,0,0.177723932,0.177620776,3.391681306,0.174359285,GPU-34bbfc77-1de8-6792-3317-23172e47e70d
872,bert,4,c197,101,0,0,0.180078413,0.180128604,3.280349803,0.175447289,GPU-be442cc8-e87b-3a0e-feec-2950f955c165
873,bert,4,c197,101,1,0,0.178061265,0.177885766,3.283168494,0.174579219,GPU-690d7372-0ac5-c58c-9691-e5a9c5428eea
874,bert,4,c197,101,2,0,0.179402055,0.179385606,3.281677983,0.175986544,GPU-61aee3cb-0d16-46e6-a9d0-f9252aa3c528
875,bert,4,c197,101,3,0,0.178230348,0.17833898,3.281735389,0.17286069,GPU-9aa7e618-e7af-2781-3e37-392aa3999d08
876,bert,3,c197,102,0,0,0.178364892,0.17843912,3.276867534,0.173208024,GPU-e4f10e61-41ee-177d-a493-4c6cdbdd3774
877,bert,3,c197,102,1,0,0.178529515,0.178613676,3.277779508,0.17514839,GPU-1c1160b0-b1cc-82eb-ff12-7db640f38e7f
878,bert,3,c197,102,2,0,0.178341449,0.178396625,3.241216806,0.174049153,GPU-b53ec098-6d54-b1bf-abaa-6fd7e24e77de
879,bert,3,c197,102,3,0,0.178262355,0.178084276,3.272679336,0.175438628,GPU-3160ab0e-c3f4-2977-7e86-1c1b335963e8
880,bert,4,c198,72,0,0,0.179087075,0.179128657,3.376678717,0.175927751,GPU-81a6ecfb-9576-094f-4b4c-739cdee8d9b5
881,bert,4,c198,72,1,0,0.178402464,0.178428283,3.396234994,0.17562495,GPU-53816c16-823d-8bb6-6edb-c0b8702b194c
882,bert,4,c198,72,2,0,0.177434269,0.177447036,3.359489686,0.174131874,GPU-d0080c95-7345-5923-ae97-836069c442bd
883,bert,4,c198,72,3,0,0.178574401,0.178525795,3.366510896,0.175284271,GPU-c8089ebe-0415-e477-691d-52275e6d64a5
884,bert,2,c197,22,0,0,0.179933141,0.179907773,3.392606949,0.177546078,GPU-630b2387-2636-a032-02c3-fc366bd197fa
885,bert,2,c197,22,1,0,0.177232584,0.177175607,3.425153368,0.174829368,GPU-7658759d-6299-3da2-ac45-2978dc7da78c
886,bert,2,c197,22,2,0,0.179452317,0.179387738,3.42338289,0.172520433,GPU-bfed631d-88cd-503d-b692-897f026ceffd
887,bert,2,c197,22,3,0,0.177465267,0.177384748,3.430115068,0.174285536,GPU-a4660132-f25c-98d9-b4a4-348e6e9f8810
888,bert,4,c196,112,0,0,0.178454338,0.178322523,3.22340021,0.174297485,GPU-d5be5fde-4350-2ad2-553e-1ed632195eb7
889,bert,4,c196,112,1,0,0.179656953,0.179626427,3.211412458,0.176873747,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
890,bert,4,c196,112,2,0,0.17900495,0.179055124,3.21794349,0.175970856,GPU-5dc5326b-989c-e8ad-28d6-24ff2af1d1c6
891,bert,4,c196,112,3,0,0.179710993,0.179657038,3.199952261,0.175539359,GPU-28bc785d-24b0-f3b2-d63b-0439ccd22df3
892,bert,2,c198,71,0,0,0.179004785,0.178998112,3.335353133,0.17609431,GPU-e766b213-7de5-c977-45b0-deecb351612a
893,bert,2,c198,71,1,0,0.179453495,0.179446301,3.341684755,0.175227741,GPU-e8f7ef46-1905-975f-7b59-c4413d78194b
894,bert,2,c198,71,2,0,0.17871102,0.178770305,3.343745833,0.175959798,GPU-95ae48ac-4588-2d14-c275-a917d4c19910
895,bert,2,c198,71,3,0,0.179078333,0.179020215,3.315761352,0.176507263,GPU-f33f0390-bd96-6b4f-4b71-2c83e9051d8d
896,bert,3,c198,111,0,0,0.17898146,0.178920681,3.399344213,0.175053429,GPU-e203069a-77a3-598c-10f7-d29aa953e8ad
897,bert,3,c198,111,1,0,0.17746284,0.177501571,3.382195577,0.17481306,GPU-00ccd5ea-1163-8b1b-b814-37f30b32424a
898,bert,3,c198,111,2,0,0.178478647,0.178519227,3.389280861,0.175622533,GPU-6dde75ce-71df-7921-797d-f0ccb641f223
899,bert,3,c198,111,3,0,0.178135358,0.178114977,3.402418068,0.174041768,GPU-4377a22b-6292-e4ec-1def-d69a59432086
900,bert,5,c197,32,0,0,0.178994846,0.179068288,3.411692432,0.173247469,GPU-aece59c8-5cdd-88ae-f4af-343bbd7039c6
901,bert,5,c197,32,1,0,0.178526846,0.178539025,3.384470437,0.171436797,GPU-a6019a64-6c55-7009-522f-75c009fcc35b
902,bert,5,c197,32,2,0,0.179164045,0.179156333,3.41119493,0.176533129,GPU-ce23372d-9b91-fa22-4b6a-efdf50dc605f
903,bert,5,c197,32,3,0,0.179006747,0.178921395,3.409330306,0.175780776,GPU-084d924d-e1ef-c343-8b49-5c9fd4d1471e
904,bert,0,c198,12,0,0,0.179525836,0.179567393,4.677356566,0.176954354,GPU-d72b4ef9-189e-8484-bcf2-5a9dfc7dfb9a
905,bert,0,c198,12,1,0,0.178849885,0.17884864,4.674322535,0.173970341,GPU-519f1f60-010a-8272-c9d5-55ea4ed898d0
906,bert,0,c198,12,2,0,0.179008219,0.17895537,4.699713748,0.175262539,GPU-e7973b03-d6c5-dad0-053b-5fc14adc5ba3
907,bert,0,c198,12,3,0,0.17835392,0.178296824,4.674979222,0.173988062,GPU-650216f5-5261-df99-c863-32751788b254
908,bert,5,c197,102,0,0,0.178164691,0.178116639,3.373994843,0.175571526,GPU-e4f10e61-41ee-177d-a493-4c6cdbdd3774
909,bert,5,c197,102,1,0,0.178292637,0.178264758,3.368002171,0.175141622,GPU-1c1160b0-b1cc-82eb-ff12-7db640f38e7f
910,bert,5,c197,102,2,0,0.178660991,0.17857269,3.372144763,0.175794565,GPU-b53ec098-6d54-b1bf-abaa-6fd7e24e77de
911,bert,5,c197,102,3,0,0.178398627,0.178498956,3.373572154,0.171719669,GPU-3160ab0e-c3f4-2977-7e86-1c1b335963e8
912,bert,5,c197,42,0,0,0.179056557,0.179133769,3.27257301,0.173755591,GPU-1fdce80d-b1ac-d651-6449-82e28948b1ff
913,bert,5,c197,42,1,0,0.177706838,0.177730345,3.242644728,0.174831759,GPU-e5de72d6-7749-c28e-d3e5-af585c8f6213
914,bert,5,c197,42,2,0,0.179658421,0.17970848,3.24648125,0.173307409,GPU-0f931387-8fa1-22c2-4fec-0c39738f3743
915,bert,5,c197,42,3,0,0.178837032,0.178893715,3.245662759,0.174628232,GPU-38eb2c79-832a-3b04-28ec-5a4382b19797
916,bert,4,c196,61,0,0,0.178757612,0.178682421,3.225373352,0.173979169,GPU-54b0ffff-07a5-0a2d-e650-399d44a93846
917,bert,4,c196,61,1,0,0.17883499,0.178830807,3.223277451,0.172879394,GPU-ad589572-d282-3117-43f1-f6015fbb2e74
918,bert,4,c196,61,2,0,0.179148351,0.179136469,3.28183474,0.176179508,GPU-2c9ae92e-83bf-ecd9-6d22-8b050ef07bca
919,bert,4,c196,61,3,0,0.178239228,0.178131995,3.251324252,0.176102787,GPU-978d8076-7a5d-09c7-45b9-3359da7b9ce9
920,bert,3,c197,111,0,0,0.179016748,0.179055788,3.335334152,0.170784479,GPU-0f460334-4718-2a54-ca4e-bdee896bad5e
921,bert,3,c197,111,1,0,0.178625077,0.178622223,3.320923865,0.176499431,GPU-4b9d859c-76d0-4033-7069-77c1023c09c5
922,bert,3,c197,111,2,0,0.179725497,0.179689292,3.338827121,0.17414455,GPU-58eadc9b-2e2f-2954-66bd-103a3d4df896
923,bert,3,c197,111,3,0,0.178349359,0.178360703,3.330108441,0.175655347,GPU-9552c8f4-21a4-444c-0e24-036d4f2e1fea
924,bert,4,c196,81,0,0,0.179541651,0.179448349,3.395844707,0.177038665,GPU-4a7fcad6-5b33-648a-6e2c-1c7afd9c11a3
925,bert,4,c196,81,1,0,0.179194733,0.179156659,3.419957941,0.17611211,GPU-083e86ad-9523-13e1-8720-c72eabe3c04f
926,bert,4,c196,81,2,0,0.179373852,0.179366032,2.978872089,0.173953719,GPU-5715a1b6-b714-699e-ff9f-8e19c697db05
927,bert,4,c196,81,3,0,0.177720023,0.177695429,3.381113697,0.173236408,GPU-30d237b5-8bd4-c8ab-9cf6-7bea29ed7d88
928,bert,2,c196,81,0,0,0.179284792,0.1792632,3.286335124,0.173466689,GPU-4a7fcad6-5b33-648a-6e2c-1c7afd9c11a3
929,bert,2,c196,81,1,0,0.178539809,0.178539014,3.28527611,0.175133092,GPU-083e86ad-9523-13e1-8720-c72eabe3c04f
930,bert,2,c196,81,2,0,0.179820051,0.179774221,3.277247131,0.17734107,GPU-5715a1b6-b714-699e-ff9f-8e19c697db05
931,bert,2,c196,81,3,0,0.177501228,0.177357607,3.273267801,0.171830565,GPU-30d237b5-8bd4-c8ab-9cf6-7bea29ed7d88
932,bert,3,c196,92,0,0,0.178775148,0.17876728,3.352837731,0.172039564,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
933,bert,3,c196,92,1,0,0.177234665,0.177016501,3.360180612,0.173860702,GPU-503b8bb2-db6d-66cb-9506-0474318de110
934,bert,3,c196,92,2,0,0.1792762,0.179224504,3.360452205,0.175260103,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
935,bert,3,c196,92,3,0,0.177916082,0.177998089,3.351737571,0.174749825,GPU-90c31602-4cc7-6c45-e742-968d04608275
936,bert,3,c198,12,0,0,0.179496084,0.179461394,3.373961273,0.176889186,GPU-d72b4ef9-189e-8484-bcf2-5a9dfc7dfb9a
937,bert,3,c198,12,1,0,0.179488907,0.179488517,3.368828121,0.176269372,GPU-519f1f60-010a-8272-c9d5-55ea4ed898d0
938,bert,3,c198,12,2,0,0.178899006,0.178923142,3.376145878,0.173667977,GPU-e7973b03-d6c5-dad0-053b-5fc14adc5ba3
939,bert,3,c198,12,3,0,0.178956647,0.178970856,3.38902233,0.176061166,GPU-650216f5-5261-df99-c863-32751788b254
940,bert,2,c198,91,0,0,0.179589435,0.179643361,3.485086799,0.174322234,GPU-bb8dace1-f2e6-e7ac-45af-8a1ec14c94df
941,bert,2,c198,91,1,0,0.178711072,0.178702917,3.425133583,0.176366154,GPU-b945e99b-f46f-6301-8e9e-9b0745904a44
942,bert,2,c198,91,2,0,0.180182103,0.180208343,3.479501621,0.169326253,GPU-6714c080-bb14-aa46-9372-084f31f55acd
943,bert,2,c198,91,3,0,0.17831119,0.178074097,3.462516846,0.175701973,GPU-c5ac2b5a-999d-bab8-ae17-ee30e425cbb7
944,bert,0,c196,82,0,0,0.178940702,0.178945927,5.393999727,0.176615406,GPU-6c4425b0-9ff5-a594-9141-3154951864b2
945,bert,0,c196,82,1,0,0.17818631,0.178205415,5.388131229,0.173342857,GPU-b02fbb20-e21d-06f4-5c4f-e6cb5bba7bb0
946,bert,0,c196,82,2,0,0.178535944,0.178581506,5.408133104,0.174440635,GPU-b46007ca-7569-4571-1aee-2c9b7e14ce97
947,bert,0,c196,82,3,0,0.177937368,0.178046607,5.419379871,0.175070013,GPU-b88ac471-a3c1-1170-2621-479b154f3104
948,bert,5,c197,71,0,0,0.179001486,0.178986941,3.217924339,0.175820192,GPU-54fa87de-4d12-eaaf-c2eb-0966ce44ae82
949,bert,5,c197,71,1,0,0.178377555,0.178378198,3.215779141,0.175624944,GPU-d4c4457d-9f9b-fdf7-a509-d5e63934ca43
950,bert,5,c197,71,2,0,0.179440952,0.179459413,3.212094122,0.175212216,GPU-ef18abbb-b16e-1103-bd10-113c3a2d7ef9
951,bert,5,c197,71,3,0,0.178192763,0.178248123,3.245874839,0.17452883,GPU-c64727f3-6950-b1ee-596e-bd06e4cbbb16
952,bert,0,c198,101,0,0,0.179143727,0.17914116,4.692469246,0.174808301,GPU-33c24d68-8734-d4da-c775-4a201cad9aa5
953,bert,0,c198,101,1,0,0.178578999,0.178516715,4.691815753,0.175695712,GPU-4b51c235-cfb1-a2b8-c3a2-1c34a0d8cd66
954,bert,0,c198,101,2,0,0.178434674,0.178470549,4.691889103,0.173140967,GPU-50d47302-384d-41ec-7360-05758508950c
955,bert,0,c198,101,3,0,0.177672554,0.17770833,4.688682932,0.174930828,GPU-25b05cf8-e375-3e64-4d3c-da3563b568d8
956,bert,5,c197,112,0,0,0.179871797,0.17986469,3.372901406,0.176665788,GPU-c19b42c9-a13b-8c6e-7458-5d29499bbfd5
957,bert,5,c197,112,1,0,0.177435592,0.177425497,3.382921602,0.175011813,GPU-f500da1f-94e0-e012-5333-d9ce75312c3c
958,bert,5,c197,112,2,0,0.179400929,0.179432069,3.382101018,0.173752425,GPU-68857950-994f-bd13-ef38-e39f6e412370
959,bert,5,c197,112,3,0,0.179373799,0.179364961,3.365749614,0.172557493,GPU-d237dced-269d-1a88-2a3d-35b3aa7a6667
960,bert,2,c198,52,0,0,0.179640958,0.179626331,3.254386832,0.176939763,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
961,bert,2,c198,52,1,0,0.178097918,0.178062171,3.302086214,0.175905861,GPU-db5a76fe-5dc0-abd1-5aae-9b2a0c6d5b67
962,bert,2,c198,52,2,0,0.179040005,0.179004133,3.280852383,0.176348582,GPU-5ec42052-a823-22df-2360-7446ff0c18c5
963,bert,2,c198,52,3,0,0.178271327,0.178379956,3.299572535,0.170320186,GPU-445a7276-f43a-1143-7f2e-549fc5ec5cf9
964,bert,2,c198,22,0,0,0.180000754,0.179981382,3.374209811,0.17703815,GPU-e2e63fed-8e11-55be-4b92-876abe3dda0e
965,bert,2,c198,22,1,0,0.177402699,0.177340064,3.381609722,0.172640478,GPU-3aca968b-e1e0-cd6b-705b-82f5a40a3576
966,bert,2,c198,22,2,0,0.178501561,0.178526588,3.343058171,0.173101528,GPU-d13b519c-797c-0eef-8072-1e9b6b83e198
967,bert,2,c198,22,3,0,0.1776855,0.177620968,3.38821049,0.172437462,GPU-9be951b4-61ac-9efe-4a49-6745dbe5dde0
968,bert,3,c199,32,0,0,0.179020663,0.178989964,3.278748201,0.173111862,GPU-a0d496ca-6e6c-c03e-72d7-4e922eb03524
969,bert,3,c199,32,1,0,0.178376213,0.178351621,3.28778531,0.175736736,GPU-fbf31e80-3a2a-d9d7-b35c-ac2c3d01e527
970,bert,3,c199,32,2,0,0.179364619,0.179336526,3.294300066,0.176745364,GPU-a075f73c-0500-a59d-c3aa-f81a8f646866
971,bert,3,c199,32,3,0,0.177385875,0.177362081,3.280136401,0.170711458,GPU-9bd67376-b2fd-3b6a-b99e-a3b0fea3bf71
972,bert,4,c196,92,0,0,0.178583971,0.178552751,3.249934945,0.175012807,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
973,bert,4,c196,92,1,0,0.177752082,0.177697544,3.261446928,0.175409478,GPU-503b8bb2-db6d-66cb-9506-0474318de110
974,bert,4,c196,92,2,0,0.179687369,0.179677451,3.260750875,0.176177474,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
975,bert,4,c196,92,3,0,0.178155759,0.178095371,3.239503665,0.17458167,GPU-90c31602-4cc7-6c45-e742-968d04608275
976,bert,1,c199,52,0,0,0.179432197,0.179355473,3.284355623,0.177054292,GPU-9cfd3bc9-ec4c-cce3-8d2a-f00dadc39c15
977,bert,1,c199,52,1,0,0.179057944,0.178998533,3.303311928,0.176438424,GPU-c02a58d6-397f-fa2d-9d52-e21f20e5f877
978,bert,1,c199,52,2,0,0.179386628,0.179364745,3.289101902,0.176204967,GPU-a4c2be25-e61d-74a8-cbf6-39af358d6243
979,bert,1,c199,52,3,0,0.179144301,0.179138176,3.302096389,0.175692163,GPU-4abb0df7-9692-f3c1-38eb-b3a43005a412
980,bert,1,c199,71,0,0,0.179054339,0.179067014,3.368993049,0.175759694,GPU-0d08d63c-f45d-2753-d3b2-e48b8476be85
981,bert,1,c199,71,1,0,0.178909314,0.178869891,3.394806999,0.175160766,GPU-5a5489d9-baae-b03e-19f4-f939b3d671f3
982,bert,1,c199,71,2,0,0.178446273,0.178401288,3.376012324,0.175605756,GPU-94a3f477-4960-ba6e-e644-f14641b2e8d1
983,bert,1,c199,71,3,0,0.17925655,0.179226955,3.372137122,0.174382403,GPU-600b75fa-9338-6bde-056e-b14fe9798e31
984,bert,1,c197,91,0,0,0.179289527,0.179311466,3.383147145,0.176671672,GPU-c00318b5-9bf9-dfd7-3c9a-85765db079fb
985,bert,1,c197,91,1,0,0.178787782,0.178800669,3.365108056,0.173381562,GPU-4d356905-c8dd-d905-7c33-7adac619f5a7
986,bert,1,c197,91,2,0,0.179639534,0.179561035,3.377717444,0.175960805,GPU-9d1494f3-7b1d-4a90-f7df-4e991dfdc586
987,bert,1,c197,91,3,0,0.178089933,0.178146394,3.3796947,0.175410839,GPU-0c3f0f5d-d0cb-9cf2-1bae-4fc3257685c1
988,bert,4,c196,82,0,0,0.179254066,0.179250164,3.185559771,0.173393676,GPU-6c4425b0-9ff5-a594-9141-3154951864b2
989,bert,4,c196,82,1,0,0.178537352,0.178505392,3.22040491,0.176188096,GPU-b02fbb20-e21d-06f4-5c4f-e6cb5bba7bb0
990,bert,4,c196,82,2,0,0.178729946,0.178761208,3.249758949,0.175728821,GPU-b46007ca-7569-4571-1aee-2c9b7e14ce97
991,bert,4,c196,82,3,0,0.178193973,0.178200466,3.207265884,0.17113221,GPU-b88ac471-a3c1-1170-2621-479b154f3104
992,bert,4,c196,91,0,0,0.179300337,0.179430662,3.330341611,0.176182962,GPU-418e7e3b-d61c-5b99-f438-260d24fa358c
993,bert,4,c196,91,1,0,0.178981755,0.178958268,3.311736236,0.172334451,GPU-87f8f66e-7166-a8fc-7c5f-6cdf9f5a0565
994,bert,4,c196,91,2,0,0.179776872,0.179787119,3.334681388,0.176618462,GPU-836ff82b-ba4f-6245-b69a-3bf5b725eb9a
995,bert,4,c196,91,3,0,0.179058944,0.179236583,3.359406993,0.172645141,GPU-4ad01ea7-1724-cee3-272a-77d25f1bae93
996,bert,0,c198,52,0,0,0.179363255,0.179406569,4.785468704,0.173346501,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
997,bert,0,c198,52,1,0,0.177533344,0.177502542,4.783037435,0.173368236,GPU-db5a76fe-5dc0-abd1-5aae-9b2a0c6d5b67
998,bert,0,c198,52,2,0,0.178213148,0.178153353,4.786055794,0.175715247,GPU-5ec42052-a823-22df-2360-7446ff0c18c5
999,bert,0,c198,52,3,0,0.177665832,0.177717002,4.77132772,0.174240839,GPU-445a7276-f43a-1143-7f2e-549fc5ec5cf9
1000,bert,2,c199,32,0,0,0.178394183,0.178427655,3.256565235,0.174115269,GPU-a0d496ca-6e6c-c03e-72d7-4e922eb03524
1001,bert,2,c199,32,1,0,0.178314744,0.178329637,3.246704044,0.175763827,GPU-fbf31e80-3a2a-d9d7-b35c-ac2c3d01e527
1002,bert,2,c199,32,2,0,0.179412508,0.179431308,3.232954117,0.170571144,GPU-a075f73c-0500-a59d-c3aa-f81a8f646866
1003,bert,2,c199,32,3,0,0.177142144,0.176985282,3.254427005,0.174644472,GPU-9bd67376-b2fd-3b6a-b99e-a3b0fea3bf71
1004,bert,4,c198,81,0,0,0.178680923,0.178658879,3.387087514,0.171130636,GPU-be7cb6ee-2990-bac3-7f13-2a070c109c3b
1005,bert,4,c198,81,1,0,0.178811791,0.178773959,3.359073862,0.175665197,GPU-765a0d05-f6b3-feb7-184e-7b8071909539
1006,bert,4,c198,81,2,0,0.17902827,0.179002013,3.379535896,0.176287818,GPU-98fc0c16-5dbe-a189-8509-c8655d7c7c15
1007,bert,4,c198,81,3,0,0.177943904,0.177987305,3.381206749,0.175001603,GPU-895ed595-0194-b533-fad7-66d21d3b5982
1008,bert,0,c196,91,0,0,0.178199064,0.178289522,5.392475888,0.175291602,GPU-418e7e3b-d61c-5b99-f438-260d24fa358c
1009,bert,0,c196,91,1,0,0.177888685,0.17794084,5.366237771,0.16911159,GPU-87f8f66e-7166-a8fc-7c5f-6cdf9f5a0565
1010,bert,0,c196,91,2,0,0.179027019,0.178924317,5.435651788,0.177018502,GPU-836ff82b-ba4f-6245-b69a-3bf5b725eb9a
1011,bert,0,c196,91,3,0,0.178155919,0.178255524,5.401778469,0.171511567,GPU-4ad01ea7-1724-cee3-272a-77d25f1bae93
1012,bert,3,c197,31,0,0,0.178556989,0.178567831,3.29341655,0.173571721,GPU-71bcc6c0-1e24-2bda-31ec-d6ff86f0ff88
1013,bert,3,c197,31,1,0,0.178434955,0.178419631,3.289175577,0.176348459,GPU-8ccafb11-6944-f86c-f851-d82be1e7cc71
1014,bert,3,c197,31,2,0,0.179485809,0.179502642,3.29264241,0.176261314,GPU-b47e4552-d7fc-14f6-b97b-bdc63b5c4b54
1015,bert,3,c197,31,3,0,0.179045202,0.179050545,3.285402421,0.176586738,GPU-2ffa8a10-936f-ed1a-f897-8c69ebb26391
1016,bert,0,c199,52,0,0,0.17894522,0.178926512,7.113056345,0.173337051,GPU-9cfd3bc9-ec4c-cce3-8d2a-f00dadc39c15
1017,bert,0,c199,52,1,0,0.178471674,0.17850563,7.172595579,0.176391667,GPU-c02a58d6-397f-fa2d-9d52-e21f20e5f877
1018,bert,0,c199,52,2,0,0.179382889,0.179366197,7.344214957,0.175400317,GPU-a4c2be25-e61d-74a8-cbf6-39af358d6243
1019,bert,0,c199,52,3,0,0.178308917,0.178317286,7.209141165,0.175109583,GPU-4abb0df7-9692-f3c1-38eb-b3a43005a412
1020,bert,5,c196,92,0,0,0.178639299,0.178614101,3.405238579,0.175224764,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
1021,bert,5,c196,92,1,0,0.17742109,0.177339027,3.406529911,0.171282541,GPU-503b8bb2-db6d-66cb-9506-0474318de110
1022,bert,5,c196,92,2,0,0.179379234,0.179303055,3.411016032,0.176896742,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
1023,bert,5,c196,92,3,0,0.178067701,0.178058133,3.420999257,0.173464879,GPU-90c31602-4cc7-6c45-e742-968d04608275
